# These data are freely available under the Creative Commons Attribution 4.0 International Licence (CC BY 4.0)					
# when using the data please cite as: 					
# Spooner, Cameron; Scheck-Wenderoth, Magdalena; Götze, Hans-Jürgen; Ebbing, Jörg; Hetényi, György (2019): 3D Gravity Constrained Model of Density Distribution Across the Alpine Lithosphere. GFZ Data Services. http://doi.org/10.5880/GFZ.4.5.2019.004
X COORD (UTM Zone 32N)	Y COORD (UTM Zone 32N)	TOP (m.a.s.l)	THICKNESS (m)	DENSITY (Kg/m3)
566635	5038615	103.665001	6608.796387	2470
566635	5058615	305.770538	4473.425781	2470
566635	5078615	906.175598	3827.834229	2470
566635	5098615	1852.602539	10.099976	2450
566635	5118615	1335.923095	10.099976	2450
566635	5138615	2760.803222	304.586426	2450
566635	5158615	2329.332275	10.099854	2450
566635	5178615	2238.72998	64.582031	2450
566635	5198615	1910.007934	10.099976	2450
566635	5218615	1242.547973	10.099976	2450
566635	5238615	1423.875732	359.518555	2450
566635	5258615	707.216186	353.164642	2450
566635	5278615	636.953064	4918.177734	2450
566635	5298615	676.465637	1602.974976	2450
566635	5318615	639.390136	1462.101563	2450
566635	5338615	521.421814	580.018982	2450
566635	5358615	531.151489	59.853271	2450
566635	5378615	629.611267	93.90863	2450
566635	5398615	596.943786	133.451508	2450
566635	5418615	438.650482	42.64978	2450
566635	5438615	415.870545	71.044769	2450
566635	5458615	432.130676	60.85968	2450
566635	5478615	355.025818	25.698395	2450
566635	5498615	283.956909	65.06601	2450
586635	4898615	367.270538	2739.328369	2450
586635	4918615	1129.966674	5586.439941	2450
586635	4938615	613.585937	7917.518066	2450
586635	4958615	144.253998	6618.071777	2450
586635	4978615	24.854143	8122.166016	2450
586635	4998615	28.785704	8329.25293	2470
586635	5018615	49.874299	7243.01709	2470
586635	5038615	83.089615	6230.084961	2470
586635	5058615	569.381347	3895.762451	2470
586635	5078615	737.94934	3013.662598	2470
586635	5098615	1802.222412	10.099976	2450
586635	5118615	1251.215576	10.099976	2450
586635	5138615	2475.350586	371.323975	2450
586635	5158615	2266.159912	10.099854	2450
586635	5178615	2273.186523	10.099854	2450
586635	5198615	2350.432129	40.10498	2450
586635	5218615	2033.387329	10.099976	2450
586635	5238615	1637.372802	22.150757	2450
586635	5258615	1190.888794	64.376831	2450
586635	5278615	888.404235	640.277527	2450
586635	5298615	696.542541	3538.61377	2450
586635	5318615	593.644348	1623.095215	2450
586635	5338615	547.726257	948.183105	2450
586635	5358615	476.647919	306.757599	2450
586635	5378615	485.036896	58.947723	2450
586635	5398615	591.703796	69.502563	2450
586635	5418615	511.016327	82.13678	2450
586635	5438615	470.040253	76.909973	2450
586635	5458615	453.848694	71.058258	2450
586635	5478615	398.287994	51.134674	2450
586635	5498615	285.172119	73.946411	2450
606635	4898615	1174.183105	6809.829102	2450
606635	4918615	736.052002	7176.18457	2450
606635	4938615	321.063141	6382.181152	2450
606635	4958615	53.794487	6775.864746	2450
606635	4978615	16.236288	8096.961426	2450
606635	4998615	19.423697	7105.227539	2470
606635	5018615	45.245835	4844.837402	2470
606635	5038615	176.699936	4240.708008	2470
606635	5058615	624.966613	10.100037	2470
606635	5078615	1571.874878	10.099976	2450
606635	5098615	1570.251831	10.099976	2450
606635	5118615	1805.38623	121.164307	2450
606635	5138615	2154.240722	196.665894	2450
606635	5158615	2342.876709	207.927979	2450
606635	5178615	2250.58081	37.313965	2450
606635	5198615	2141.89917	123.773315	2450
606635	5218615	1893.284057	10.099976	2450
