# These data are freely available under the Creative Commons Attribution 4.0 International Licence (CC BY 4.0)					
# when using the data please cite as: 					
# Spooner, Cameron; Scheck-Wenderoth, Magdalena; Götze, Hans-Jürgen; Ebbing, Jörg; Hetényi, György (2019): 3D Gravity Constrained Model of Density Distribution Across the Alpine Lithosphere. GFZ Data Services. http://doi.org/10.5880/GFZ.4.5.2019.004
X COORD (UTM Zone 32N)	Y COORD (UTM Zone 32N)	TOP (m.a.s.l)	THICKNESS (m)	DENSITY (Kg/m3)
546635	5358615	703.308777	1371.003418	2670
546635	5378615	558.651672	1449.871704	2670
546635	5398615	229.291138	953.876465	2670
546635	5418615	343.133362	712.757324	2670
546635	5438615	357.144776	957.804443	2670
546635	5458615	230.966904	1141.16687	2670
546635	5478615	266.248047	1299.67041	2670
546635	5498615	272.175324	1359.857178	2670
566635	4898615	-202.949921	2769.907959	2670
566635	4918615	-96.04773	3698.142822	2670
566635	4938615	-1261.915955	7436.566406	2670
566635	4958615	-8441.841614	5482.123047	2670
566635	4978615	-8079.729384	3850.001465	2700
566635	4998615	-8441.842102	3406.133789	2700
566635	5018615	-7263.389198	3342.32959	2700
566635	5038615	-6505.131386	4011.037598	2700
566635	5058615	-4167.655243	5615.804688	2700
566635	5078615	-2921.658631	4320.067383	2700
566635	5098615	1842.502563	6003.353516	2670
566635	5118615	1325.823119	1388.965088	2670
566635	5138615	2456.216796	1445.255127	2670
566635	5158615	2319.232421	6524.139648	2670
566635	5178615	2174.147949	11948.06152	2670
566635	5198615	1899.907958	14914.36133	2670
566635	5218615	1232.447997	11303.49609	2670
566635	5238615	1064.357177	8989.799805	2670
566635	5258615	354.051544	6115.902832	2670
566635	5278615	-4281.22467	20.100098	2700
566635	5298615	-926.509339	1631.088501	2670
566635	5318615	-822.711427	849.457214	2670
566635	5338615	-58.597168	1007.696472	2670
566635	5358615	471.298218	1164.693481	2670
566635	5378615	535.702637	1154.714355	2670
566635	5398615	463.492278	1076.961426	2670
566635	5418615	396.000702	703.453979	2670
566635	5438615	344.825776	615.93042	2670
566635	5458615	371.270996	736.011353	2670
566635	5478615	329.327423	938.143494	2670
566635	5498615	218.890899	1072.346069	2670
586635	4898615	-2372.057831	3394.483887	2670
586635	4918615	-4456.473267	8187.333984	2670
586635	4938615	-7303.932129	7233.265625	2670
586635	4958615	-6473.817779	6850.445313	2670
586635	4978615	-8097.311873	3899.541992	2670
586635	4998615	-8300.467226	3246.523438	2700
586635	5018615	-7193.142791	3345.960938	2700
586635	5038615	-6146.995346	3775.786133	2700
586635	5058615	-3326.381104	3045.366211	2700
586635	5078615	-2275.713258	1802.591064	2700
586635	5098615	1792.122436	6291.998047	2670
586635	5118615	1241.1156	3527.141357	2670
586635	5138615	2104.026611	3011.736816	2670
586635	5158615	2256.060058	6721.320313	2670
586635	5178615	2263.086669	11936.5752	2670
586635	5198615	2310.327149	17663.07422	2670
586635	5218615	2023.287353	13772.66504	2670
586635	5238615	1615.222045	10761.89453	2670
586635	5258615	1126.511963	7912.621094	2670
586635	5278615	248.126708	4420.126465	2670
586635	5298615	-2842.071229	148.111328	2670
586635	5318615	-1029.450867	994.020508	2670
586635	5338615	-400.456848	986.967163	2670
586635	5358615	169.89032	1043.85083	2670
586635	5378615	426.089173	1030.868042	2670
586635	5398615	522.201233	1034.359375	2670
586635	5418615	428.879547	718.347778	2670
586635	5438615	393.13028	595.651001	2670
586635	5458615	382.790436	708.299316	2670
586635	5478615	347.15332	964.044922	2670
586635	5498615	211.225708	1052.592773	2670
606635	4898615	-5635.645997	8266.306641	2670
606635	4918615	-6440.132568	10004.44141	2670
606635	4938615	-6061.118011	7377.311035	2670
606635	4958615	-6722.070259	4834.381348	2670
606635	4978615	-8080.725138	2816.191406	2670
606635	4998615	-7085.803842	3250.424805	2700
606635	5018615	-4799.591567	4639.515137	2700
606635	5038615	-4064.008072	3729.479492	2700
606635	5058615	614.866576	2797.702393	2700
606635	5078615	1561.774902	1655.9729	2670
606635	5098615	1560.151855	5521.572266	2670
606635	5118615	1684.221923	5315.41748	2670
606635	5138615	1957.574828	5261.12207	2670
606635	5158615	2134.94873	6533.887695	2670
606635	5178615	2213.266845	8865.12793	2670
606635	5198615	2018.125855	15882.85254	2670
606635	5218615	1883.184081	16494.60352	2670
606635	5238615	1660.136108	12775.9707	2670
606635	5258615	1304.996826	9044.163086	2670
606635	5278615	677.542663	5749.632813	2670
