171011 80 OPL 20 PDMS 13,7 Fe 600 - 6000 Pa;;;;;;;;;;;
;;;;;;;;;;;
Overspeed at 6000 Pa;;;;;;;;;;;
;;;;;;;;;;;
shear rate;shear stress;viscosity;strain;% strain;torque;velocity;time global;time global;time;normal force;
1/s;Pa;Pa.s;;;micro N.m;rad/s;s;min;s;N;
-1.63E-05;2.91E-07;-0.01788;-2.03E-04;-0.0203;8.77E-07;-3.28E-06;1980;33;1980;5.074;
5.74E-06;-1.03E-07;-0.01787;-2.02E-04;-0.020178;-3.09E-07;1.16E-06;1989.99;33.2;1990;5.054;
4.14E-06;-7.41E-08;-0.01788;-2.04E-04;-0.020425;-2.23E-07;8.34E-07;2000;33.3;2000;5.058;
4.58E-06;-8.19E-08;-0.01788;-1.93E-04;-0.019253;-2.47E-07;9.22E-07;2009.99;33.5;2010;5.049;
7.13E-06;-1.27E-07;-0.01788;-2.00E-04;-0.020006;-3.84E-07;1.43E-06;2020;33.7;2020;5.056;
9.09E-06;-1.63E-07;-0.01788;-1.98E-04;-0.019826;-4.90E-07;1.83E-06;2029.99;33.8;2030;5.033;
9.31E-06;-1.66E-07;-0.01787;-2.02E-04;-0.020181;-5.01E-07;1.87E-06;2039.99;34;2040;4.988;
-6.91E-06;1.24E-07;-0.01788;-1.99E-04;-0.019887;3.72E-07;-1.39E-06;2050;34.2;2050;4.997;
-2.91E-06;5.20E-08;-0.01788;-1.97E-04;-0.019715;1.57E-07;-5.85E-07;2060;34.3;2060;4.984;
-2.98E-06;5.33E-08;-0.01788;-2.00E-04;-0.01996;1.61E-07;-6.00E-07;2070;34.5;2070;4.974;
4.22E-06;-7.54E-08;-0.01788;-1.96E-04;-0.019608;-2.27E-07;8.49E-07;2080;34.7;2080;5.03;
-4.00E-06;7.15E-08;-0.01788;-1.98E-04;-0.019788;2.15E-07;-8.05E-07;2090;34.8;2090;5.012;
8.80E-06;-1.57E-07;-0.01788;-1.99E-04;-0.019849;-4.74E-07;1.77E-06;2100;35;2100;5.023;
2.33E-06;-4.16E-08;-0.01788;-2.02E-04;-0.020239;-1.25E-07;4.68E-07;2110;35.2;2110;4.973;
1.11E-05;-1.99E-07;-0.01788;-2.00E-04;-0.019986;-5.99E-07;2.24E-06;2120;35.3;2120;4.968;
1.31E-06;-2.34E-08;-0.01788;-1.99E-04;-0.019864;-7.05E-08;2.63E-07;2130;35.5;2130;4.938;
-7.27E-07;1.30E-08;-0.01788;-2.05E-04;-0.020509;3.92E-08;-1.46E-07;2140;35.7;2140;4.972;
1.81E-05;-3.24E-07;-0.01788;-2.01E-04;-0.020137;-9.75E-07;3.64E-06;2150;35.8;2150;4.945;
8.22E-06;-1.47E-07;-0.01788;-2.02E-04;-0.020181;-4.43E-07;1.65E-06;2160;36;2160;4.946;
-2.76E-06;4.94E-08;-0.01788;-2.02E-04;-0.020166;1.49E-07;-5.56E-07;2170;36.2;2170;4.971;
-2.40E-06;4.29E-08;-0.01788;-2.03E-04;-0.020268;1.29E-07;-4.83E-07;2180;36.3;2180;4.986;
5.09E-06;-9.10E-08;-0.01788;-2.01E-04;-0.020105;-2.74E-07;1.02E-06;2190;36.5;2190;5.028;
1.60E-06;-2.86E-08;-0.01788;-2.04E-04;-0.020425;-8.62E-08;3.22E-07;2200;36.7;2200;4.97;
5.53E-06;-9.88E-08;-0.01788;-2.00E-04;-0.019986;-2.98E-07;1.11E-06;2210;36.8;2210;4.953;
-5.96E-06;1.07E-07;-0.01788;-2.02E-04;-0.02021;3.21E-07;-1.20E-06;2220;37;2220;4.923;
-1.89E-06;3.38E-08;-0.01788;-2.02E-04;-0.020186;1.02E-07;-3.80E-07;2230;37.2;2230;4.957;
-2.28E-05;4.07E-07;-0.01788;-2.05E-04;-0.020515;1.23E-06;-4.58E-06;2240;37.3;2240;4.974;
-2.25E-06;4.03E-08;-0.01788;-2.02E-04;-0.020146;1.21E-07;-4.54E-07;2250;37.5;2250;4.986;
-6.40E-06;1.14E-07;-0.01788;-1.97E-04;-0.019733;3.45E-07;-1.29E-06;2260;37.7;2260;4.936;
1.13E-05;-2.01E-07;-0.01788;-1.98E-04;-0.019832;-6.07E-07;2.27E-06;2270;37.8;2270;4.941;
1.10E-05;-1.96E-07;-0.01788;-1.98E-04;-0.019808;-5.91E-07;2.21E-06;2280;38;2280;4.919;
8.00E-06;-1.43E-07;-0.01788;-1.98E-04;-0.0198;-4.31E-07;1.61E-06;2290;38.2;2290;4.912;
-4.51E-06;8.06E-08;-0.01788;-2.02E-04;-0.020207;2.43E-07;-9.07E-07;2300;38.3;2300;4.896;
1.16E-06;-2.08E-08;-0.01788;-2.01E-04;-0.02007;-6.27E-08;2.34E-07;2310;38.5;2310;4.888;
4.22E-06;-7.54E-08;-0.01788;-2.02E-04;-0.020239;-2.27E-07;8.49E-07;2320;38.7;2320;4.962;
6.69E-06;-1.20E-07;-0.01788;-1.99E-04;-0.019878;-3.60E-07;1.35E-06;2330.01;38.8;2330;4.904;
-3.71E-06;6.63E-08;-0.01788;-2.00E-04;-0.019977;2.00E-07;-7.46E-07;2340;39;2340;4.953;
-1.99E-05;3.55E-07;-0.01787;-2.01E-04;-0.020079;1.07E-06;-3.99E-06;2350.01;39.2;2350;4.891;
-7.85E-06;1.40E-07;-0.01788;-2.04E-04;-0.020346;4.23E-07;-1.58E-06;2360.01;39.3;2360;4.871;
1.39E-05;3.00E-07;0.02162;-2.00E-04;-0.020021;9.05E-07;2.79E-06;2370.01;39.5;2370;4.925;
-8.22E-06;1.47E-07;-0.01788;-2.02E-04;-0.020242;4.43E-07;-1.65E-06;2380.01;39.7;2380;4.923;
4.65E-06;1.55E-07;0.03324;-2.05E-04;-0.020492;4.66E-07;9.36E-07;2390.02;39.8;2390;4.899;
-8.80E-06;1.57E-07;-0.01788;-2.06E-04;-0.020626;4.74E-07;-1.77E-06;2400.01;40;2400;4.924;
2.55E-06;2.03E-07;0.07967;-2.04E-04;-0.020352;6.11E-07;5.12E-07;2410.01;40.2;2410;4.926;
1.38E-06;-2.47E-08;-0.01788;-2.02E-04;-0.020221;-7.44E-08;2.78E-07;2420.01;40.3;2420;4.867;
3.05E-06;-5.46E-08;-0.01788;-1.99E-04;-0.019939;-1.65E-07;6.14E-07;2430.01;40.5;2430;4.919;
-5.67E-06;1.01E-07;-0.01787;-2.03E-04;-0.020265;3.05E-07;-1.14E-06;2440.01;40.7;2440;4.865;
2.25E-06;3.64E-08;0.01615;-2.02E-04;-0.020198;1.10E-07;4.54E-07;2450.02;40.8;2450;4.873;
-5.24E-06;-1.81E-07;0.03451;-2.03E-04;-0.02032;-5.44E-07;-1.05E-06;2460.02;41;2460;4.845;
2.25E-06;-4.03E-08;-0.01788;-2.04E-04;-0.020396;-1.21E-07;4.54E-07;2470.01;41.2;2470;4.824;
6.33E-06;-1.13E-07;-0.01788;-2.01E-04;-0.020061;-3.41E-07;1.27E-06;2480.01;41.3;2480;4.881;
-1.30E-05;2.33E-07;-0.01788;-2.04E-04;-0.020425;7.01E-07;-2.62E-06;2490.01;41.5;2490;4.885;
1.27E-05;-2.26E-07;-0.01788;-2.01E-04;-0.020131;-6.81E-07;2.55E-06;2500.01;41.7;2500;4.879;
5.82E-07;-1.04E-08;-0.01788;-2.07E-04;-0.020713;-3.13E-08;1.17E-07;2510.01;41.8;2510;4.799;
1.38E-06;-2.47E-08;-0.01788;-2.03E-04;-0.020343;-7.44E-08;2.78E-07;2520;42;2520;4.872;
-2.04E-06;3.64E-08;-0.01787;-2.05E-04;-0.020463;1.10E-07;-4.10E-07;2530;42.2;2530;4.835;
4.65E-06;-8.32E-08;-0.01788;-2.02E-04;-0.020172;-2.51E-07;9.36E-07;2540;42.3;2540;4.825;
-1.35E-05;2.40E-07;-0.01788;-2.01E-04;-0.020102;7.24E-07;-2.71E-06;2549.99;42.5;2550;4.835;
-9.96E-06;1.78E-07;-0.01788;-2.04E-04;-0.020436;5.36E-07;-2.00E-06;2560;42.7;2560;4.802;
1.56E-05;-2.78E-07;-0.01788;-1.98E-04;-0.019837;-8.38E-07;3.13E-06;2570;42.8;2570;4.799;
-1.82E-06;3.25E-08;-0.01788;-2.00E-04;-0.019983;9.79E-08;-3.66E-07;2580.01;43;2580;4.817;
-3.71E-06;6.63E-08;-0.01788;-2.04E-04;-0.020361;2.00E-07;-7.46E-07;2590;43.2;2590;4.813;
-8.73E-07;1.56E-08;-0.01788;-2.02E-04;-0.020207;4.70E-08;-1.76E-07;2599.99;43.3;2600;4.785;
1.45E-06;-2.60E-08;-0.01788;-2.04E-04;-0.020413;-7.83E-08;2.93E-07;2610.01;43.5;2610;4.84;
-1.31E-06;2.34E-08;-0.01788;-2.05E-04;-0.020535;7.05E-08;-2.63E-07;2620;43.7;2620;4.859;
2.18E-06;-3.90E-08;-0.01788;-2.01E-04;-0.020114;-1.18E-07;4.39E-07;2629.99;43.8;2630;4.768;
-2.47E-06;4.42E-08;-0.01788;-2.08E-04;-0.020759;1.33E-07;-4.97E-07;2640;44;2640;4.78;
8.73E-07;-1.56E-08;-0.01788;-2.07E-04;-0.020745;-4.70E-08;1.76E-07;2650;44.2;2650;4.834;
3.27E-06;-5.85E-08;-0.01788;-2.06E-04;-0.020556;-1.76E-07;6.58E-07;2659.99;44.3;2660;4.804;
1.02E-06;-1.82E-08;-0.01787;-2.02E-04;-0.020215;-5.48E-08;2.05E-07;2670;44.5;2670;4.807;
8.29E-06;-1.48E-07;-0.01788;-2.08E-04;-0.020812;-4.46E-07;1.67E-06;2680;44.7;2680;4.79;
8.00E-06;-1.43E-07;-0.01788;-2.04E-04;-0.020384;-4.31E-07;1.61E-06;2690;44.8;2690;4.763;
-5.74E-06;1.03E-07;-0.01787;-2.04E-04;-0.020419;3.09E-07;-1.16E-06;2700;45;2700;4.735;
8.65E-06;-1.55E-07;-0.01788;-2.06E-04;-0.020562;-4.66E-07;1.74E-06;2710;45.2;2710;4.747;
-1.31E-06;2.34E-08;-0.01788;-2.02E-04;-0.020189;7.05E-08;-2.63E-07;2720;45.3;2720;4.722;
-3.93E-06;7.02E-08;-0.01788;-2.08E-04;-0.020809;2.11E-07;-7.90E-07;2730;45.5;2730;4.733;
1.38E-06;-2.47E-08;-0.01788;-2.07E-04;-0.02071;-7.44E-08;2.78E-07;2739.99;45.7;2740;4.773;
-4.73E-06;2.34E-08;-4.95E-03;-2.05E-04;-0.020466;7.05E-08;-9.51E-07;2750.01;45.8;2750;4.748;
8.36E-06;-1.50E-07;-0.01788;-2.04E-04;-0.020381;-4.50E-07;1.68E-06;2760;46;2760;4.728;
-7.85E-06;1.40E-07;-0.01788;-2.07E-04;-0.020684;4.23E-07;-1.58E-06;2770;46.2;2770;4.752;
-1.16E-06;2.08E-08;-0.01788;-2.02E-04;-0.020207;6.27E-08;-2.34E-07;2780;46.3;2780;4.737;
6.04E-06;-1.08E-07;-0.01788;-2.06E-04;-0.020576;-3.25E-07;1.21E-06;2790;46.5;2790;4.698;
2.55E-06;-4.55E-08;-0.01788;-2.04E-04;-0.020384;-1.37E-07;5.12E-07;2800;46.7;2800;4.783;
-1.82E-06;3.25E-08;-0.01788;-2.04E-04;-0.020387;9.79E-08;-3.66E-07;2809.99;46.8;2810;4.78;
7.49E-06;-1.34E-07;-0.01788;-2.08E-04;-0.020812;-4.03E-07;1.51E-06;2820;47;2820;4.747;
-5.09E-07;9.10E-09;-0.01788;-2.06E-04;-0.020579;2.74E-08;-1.02E-07;2829.99;47.2;2830;4.756;
-1.29E-05;2.31E-07;-0.01788;-2.03E-04;-0.020268;6.97E-07;-2.60E-06;2840;47.3;2840;4.744;
9.02E-06;-1.61E-07;-0.01788;-2.05E-04;-0.02046;-4.86E-07;1.81E-06;2849.99;47.5;2850;4.714;
3.05E-06;-5.46E-08;-0.01788;-1.99E-04;-0.019878;-1.65E-07;6.14E-07;2860;47.7;2860;4.713;
-5.38E-06;9.62E-08;-0.01788;-2.05E-04;-0.020541;2.90E-07;-1.08E-06;2870;47.8;2870;4.721;
4.14E-06;-7.41E-08;-0.01788;-2.00E-04;-0.020015;-2.23E-07;8.34E-07;2880;48;2880;4.77;
8.58E-06;-1.53E-07;-0.01788;-2.05E-04;-0.020544;-4.62E-07;1.73E-06;2890;48.2;2890;4.727;
1.05E-05;-1.88E-07;-0.01788;-2.07E-04;-0.020649;-5.68E-07;2.12E-06;2900;48.3;2900;4.752;
-5.09E-06;9.10E-08;-0.01788;-2.08E-04;-0.020826;2.74E-07;-1.02E-06;2910;48.5;2910;4.725;
-2.69E-06;4.81E-08;-0.01788;-2.08E-04;-0.020797;1.45E-07;-5.41E-07;2920;48.7;2920;4.751;
-4.80E-06;8.58E-08;-0.01788;-2.05E-04;-0.020492;2.58E-07;-9.66E-07;2930;48.8;2930;4.734;
2.25E-06;-4.03E-08;-0.01788;-2.04E-04;-0.020393;-1.21E-07;4.54E-07;2940.01;49;2940;4.72;
8.51E-06;-1.52E-07;-0.01788;-2.03E-04;-0.020314;-4.58E-07;1.71E-06;2950;49.2;2950;4.683;
1.60E-05;-2.86E-07;-0.01788;-2.05E-04;-0.020486;-8.62E-07;3.22E-06;2960;49.3;2960;4.681;
2.11E-06;-3.77E-08;-0.01787;-2.03E-04;-0.020271;-1.14E-07;4.24E-07;2970;49.5;2970;4.687;
3.05E-06;-5.46E-08;-0.01788;-2.03E-04;-0.020335;-1.65E-07;6.14E-07;2980;49.7;2980;4.692;
1.08E-05;-1.92E-07;-0.01788;-2.04E-04;-0.020375;-5.80E-07;2.17E-06;2990;49.8;2990;4.707;
-7.13E-06;1.27E-07;-0.01788;-2.08E-04;-0.020806;3.84E-07;-1.43E-06;3000;50;3000;4.725;
8.00E-06;-1.43E-07;-0.01788;-2.10E-04;-0.021004;-4.31E-07;1.61E-06;3010;50.2;3010;4.704;
1.53E-06;-2.73E-08;-0.01788;-2.12E-04;-0.021233;-8.22E-08;3.07E-07;3020;50.3;3020;4.687;
-9.74E-06;1.74E-07;-0.01788;-2.09E-04;-0.020896;5.25E-07;-1.96E-06;3030;50.5;3030;4.732;
9.74E-06;-1.74E-07;-0.01788;-2.11E-04;-0.021082;-5.25E-07;1.96E-06;3040;50.7;3040;4.724;
1.67E-06;-2.99E-08;-0.01788;-2.10E-04;-0.021033;-9.01E-08;3.37E-07;3050;50.8;3050;4.744;
-6.76E-06;1.21E-07;-0.01788;-2.09E-04;-0.020858;3.64E-07;-1.36E-06;3060;51;3060;4.673;
8.73E-07;-1.56E-08;-0.01788;-2.09E-04;-0.020908;-4.70E-08;1.76E-07;3070;51.2;3070;4.758;
1.12E-05;-2.00E-07;-0.01788;-2.10E-04;-0.020963;-6.03E-07;2.25E-06;3080;51.3;3080;4.706;
2.04E-06;-3.64E-08;-0.01787;-2.15E-04;-0.021451;-1.10E-07;4.10E-07;3090;51.5;3090;4.702;
1.75E-06;-3.12E-08;-0.01788;-2.09E-04;-0.020916;-9.40E-08;3.51E-07;3100;51.7;3100;4.741;
-8.73E-06;1.56E-07;-0.01788;-2.13E-04;-0.021303;4.70E-07;-1.76E-06;3109.99;51.8;3110;4.756;
2.40E-06;-4.29E-08;-0.01788;-2.16E-04;-0.021574;-1.29E-07;4.83E-07;3119.99;52;3120;4.749;
1.09E-06;-1.95E-08;-0.01788;-2.12E-04;-0.021233;-5.87E-08;2.19E-07;3129.99;52.2;3130;4.684;
2.03E-05;-3.63E-07;-0.01788;-2.12E-04;-0.021146;-1.09E-06;4.08E-06;3139.99;52.3;3140;4.767;
-5.74E-06;1.03E-07;-0.01787;-2.13E-04;-0.021277;3.09E-07;-1.16E-06;3149.99;52.5;3150;4.749;
9.96E-06;-1.78E-07;-0.01788;-2.11E-04;-0.021123;-5.37E-07;2.00E-06;3159.99;52.7;3160;4.762;
-7.05E-06;1.26E-07;-0.01788;-2.14E-04;-0.021399;3.80E-07;-1.42E-06;3170;52.8;3170;4.708;
-7.85E-06;1.40E-07;-0.01788;-2.11E-04;-0.02114;4.23E-07;-1.58E-06;3179.99;53;3180;4.68;
-9.38E-06;1.68E-07;-0.01788;-2.07E-04;-0.02073;5.05E-07;-1.89E-06;3189.99;53.2;3190;4.727;
1.96E-06;-3.51E-08;-0.01788;-2.13E-04;-0.021312;-1.06E-07;3.95E-07;3199.99;53.3;3200;4.71;
-1.31E-06;2.34E-08;-0.01788;-2.07E-04;-0.020658;7.05E-08;-2.63E-07;3209.99;53.5;3210;4.669;
-3.93E-06;7.02E-08;-0.01788;-2.08E-04;-0.020765;2.11E-07;-7.90E-07;3219.99;53.7;3220;4.695;
-3.78E-06;6.76E-08;-0.01788;-2.08E-04;-0.020812;2.04E-07;-7.61E-07;3229.99;53.8;3230;4.688;
-1.22E-05;2.18E-07;-0.01788;-2.12E-04;-0.021207;6.58E-07;-2.46E-06;3239.99;54;3240;4.649;
-5.09E-07;9.10E-09;-0.01788;-2.07E-04;-0.020649;2.74E-08;-1.02E-07;3249.99;54.2;3250;4.709;
1.02E-06;-1.82E-08;-0.01787;-2.12E-04;-0.021169;-5.48E-08;2.05E-07;3259.99;54.3;3260;4.711;
1.38E-06;2.73E-08;0.01976;-2.08E-04;-0.020785;8.22E-08;2.78E-07;3270.01;54.5;3270;4.702;
-2.55E-06;4.55E-08;-0.01788;-2.14E-04;-0.02142;1.37E-07;-5.12E-07;3280;54.7;3280;4.673;
9.53E-06;-1.70E-07;-0.01788;-2.10E-04;-0.02103;-5.13E-07;1.92E-06;3290;54.8;3290;4.704;
1.13E-05;-2.01E-07;-0.01788;-2.11E-04;-0.021056;-6.07E-07;2.27E-06;3300;55;3300;4.665;
-7.27E-08;1.30E-09;-0.01788;-2.09E-04;-0.02094;3.92E-09;-1.46E-08;3310;55.2;3310;4.714;
1.45E-06;-2.60E-08;-0.01788;-2.12E-04;-0.021242;-7.83E-08;2.93E-07;3320;55.3;3320;4.679;
1.45E-07;-2.60E-09;-0.01788;-2.13E-04;-0.021262;-7.83E-09;2.93E-08;3330;55.5;3330;4.699;
-5.16E-06;9.23E-08;-0.01788;-2.10E-04;-0.021012;2.78E-07;-1.04E-06;3340;55.7;3340;4.687;
1.37E-05;-2.46E-07;-0.01788;-2.10E-04;-0.020983;-7.40E-07;2.77E-06;3350;55.8;3350;4.707;
-3.64E-06;6.50E-08;-0.01788;-2.19E-04;-0.02187;1.96E-07;-7.32E-07;3360;56;3360;4.695;
-9.23E-06;1.65E-07;-0.01788;-2.16E-04;-0.021556;4.97E-07;-1.86E-06;3370;56.2;3370;4.668;
-1.75E-06;3.12E-08;-0.01788;-2.10E-04;-0.021027;9.40E-08;-3.51E-07;3380;56.3;3380;4.716;
-4.00E-06;7.15E-08;-0.01788;-2.08E-04;-0.020815;2.15E-07;-8.05E-07;3390;56.5;3390;4.717;
-6.62E-06;1.18E-07;-0.01787;-2.10E-04;-0.020951;3.56E-07;-1.33E-06;3400;56.7;3400;4.7;
-6.11E-06;1.09E-07;-0.01788;-2.13E-04;-0.021318;3.29E-07;-1.23E-06;3410;56.8;3410;4.616;
-1.31E-06;2.34E-08;-0.01788;-2.11E-04;-0.021047;7.05E-08;-2.63E-07;3420;57;3420;4.652;
-5.38E-06;9.62E-08;-0.01788;-2.07E-04;-0.020733;2.90E-07;-1.08E-06;3430;57.2;3430;4.647;
-2.98E-06;5.33E-08;-0.01788;-2.14E-04;-0.021434;1.61E-07;-6.00E-07;3440;57.3;3440;4.701;
-4.44E-06;7.93E-08;-0.01788;-2.15E-04;-0.021454;2.39E-07;-8.92E-07;3450;57.5;3450;4.686;
8.73E-07;-1.56E-08;-0.01788;-2.13E-04;-0.021315;-4.70E-08;1.76E-07;3460;57.7;3460;4.665;
-1.84E-05;3.29E-07;-0.01788;-2.13E-04;-0.021271;9.91E-07;-3.70E-06;3470;57.8;3470;4.653;
1.55E-05;-2.77E-07;-0.01788;-2.17E-04;-0.021734;-8.34E-07;3.12E-06;3480;58;3480;4.656;
-3.42E-06;6.11E-08;-0.01788;-2.12E-04;-0.021158;1.84E-07;-6.88E-07;3490;58.2;3490;4.652;
-2.09E-05;3.74E-07;-0.01788;-2.11E-04;-0.021082;1.13E-06;-4.21E-06;3500;58.3;3500;4.685;
1.16E-05;-2.08E-07;-0.01788;-2.11E-04;-0.021085;-6.27E-07;2.34E-06;3510;58.5;3510;4.705;
2.33E-06;-4.16E-08;-0.01788;-2.17E-04;-0.021731;-1.25E-07;4.68E-07;3520;58.7;3520;4.681;
-6.62E-06;1.18E-07;-0.01787;-2.14E-04;-0.021437;3.56E-07;-1.33E-06;3529.99;58.8;3530;4.674;
-5.74E-06;1.03E-07;-0.01787;-2.19E-04;-0.021896;3.09E-07;-1.16E-06;3539.99;59;3540;4.658;
-8.43E-06;1.51E-07;-0.01788;-2.18E-04;-0.021766;4.54E-07;-1.70E-06;3549.99;59.2;3550;4.672;
1.23E-05;-2.20E-07;-0.01788;-2.17E-04;-0.021684;-6.62E-07;2.47E-06;3559.99;59.3;3560;4.701;
5.24E-06;-9.36E-08;-0.01788;-2.10E-04;-0.020977;-2.82E-07;1.05E-06;3570;59.5;3570;4.681;
7.71E-06;-1.38E-07;-0.01788;-2.18E-04;-0.021832;-4.15E-07;1.55E-06;3579.99;59.7;3580;4.664;
-1.96E-06;3.51E-08;-0.01788;-2.13E-04;-0.021309;1.06E-07;-3.95E-07;3590;59.8;3590;4.684;
7.13E-06;-1.27E-07;-0.01788;-2.14E-04;-0.021414;-3.84E-07;1.43E-06;3599.99;60;3600;4.652;
-5.02E-06;8.97E-08;-0.01788;-2.14E-04;-0.021402;2.70E-07;-1.01E-06;3610;60.2;3610;4.666;
-7.27E-08;1.30E-09;-0.01788;-2.08E-04;-0.020803;3.92E-09;-1.46E-08;3619.99;60.3;3620;4.627;
-1.09E-06;1.95E-08;-0.01788;-2.17E-04;-0.021731;5.87E-08;-2.19E-07;3629.99;60.5;3630;4.618;
-7.42E-06;1.33E-07;-0.01788;-2.14E-04;-0.021425;3.99E-07;-1.49E-06;3639.99;60.7;3640;4.674;
1.08E-05;-1.94E-07;-0.01788;-2.15E-04;-0.021498;-5.84E-07;2.18E-06;3649.99;60.8;3650;4.667;
9.09E-06;-1.63E-07;-0.01788;-2.19E-04;-0.021876;-4.90E-07;1.83E-06;3660;61;3660;4.683;
-1.45E-06;2.60E-08;-0.01788;-2.14E-04;-0.02139;7.83E-08;-2.93E-07;3669.99;61.2;3670;4.647;
2.18E-07;-3.90E-09;-0.01788;-2.12E-04;-0.021181;-1.18E-08;4.39E-08;3679.99;61.3;3680;4.634;
8.29E-06;-1.48E-07;-0.01788;-2.22E-04;-0.022167;-4.46E-07;1.67E-06;3689.99;61.5;3690;4.622;
8.36E-06;-1.50E-07;-0.01788;-2.15E-04;-0.021466;-4.50E-07;1.68E-06;3699.99;61.7;3700;4.675;
-5.38E-06;9.62E-08;-0.01788;-2.21E-04;-0.022129;2.90E-07;-1.08E-06;3709.99;61.8;3710;4.615;
5.96E-06;-1.07E-07;-0.01788;-2.17E-04;-0.021734;-3.21E-07;1.20E-06;3719.99;62;3720;4.608;
6.91E-06;-1.24E-07;-0.01788;-2.25E-04;-0.022446;-3.72E-07;1.39E-06;3729.99;62.2;3730;4.648;
7.85E-06;-1.40E-07;-0.01788;-2.23E-04;-0.02228;-4.23E-07;1.58E-06;3740;62.3;3740;4.632;
3.64E-07;-6.50E-09;-0.01788;-2.18E-04;-0.0218;-1.96E-08;7.32E-08;3750;62.5;3750;4.651;
-1.20E-05;2.14E-07;-0.01788;-2.16E-04;-0.021606;6.46E-07;-2.41E-06;3760;62.7;3760;4.653;
5.82E-07;-1.04E-08;-0.01788;-2.13E-04;-0.021294;-3.13E-08;1.17E-07;3770;62.8;3770;4.658;
3.13E-06;-5.59E-08;-0.01788;-2.16E-04;-0.021579;-1.68E-07;6.29E-07;3780;63;3780;4.642;
9.53E-06;-1.70E-07;-0.01788;-2.23E-04;-0.022251;-5.13E-07;1.92E-06;3790;63.2;3790;4.623;
2.91E-07;-5.20E-09;-0.01788;-2.15E-04;-0.021498;-1.57E-08;5.85E-08;3800;63.3;3800;4.601;
-1.59E-05;2.83E-07;-0.01788;-2.17E-04;-0.021664;8.54E-07;-3.19E-06;3810;63.5;3810;4.588;
8.43E-06;-1.51E-07;-0.01788;-2.14E-04;-0.02137;-4.54E-07;1.70E-06;3820;63.7;3820;4.618;
4.94E-06;-8.84E-08;-0.01788;-2.17E-04;-0.021655;-2.66E-07;9.95E-07;3830;63.8;3830;4.589;
-1.37E-05;2.46E-07;-0.01788;-2.24E-04;-0.022373;7.40E-07;-2.77E-06;3840;64;3840;4.608;
2.62E-06;-4.68E-08;-0.01788;-2.19E-04;-0.021885;-1.41E-07;5.27E-07;3850;64.2;3850;4.589;
7.49E-06;-1.34E-07;-0.01788;-2.17E-04;-0.021716;-4.03E-07;1.51E-06;3860;64.3;3860;4.611;
-9.02E-06;1.61E-07;-0.01788;-2.19E-04;-0.021908;4.86E-07;-1.81E-06;3870;64.5;3870;4.597;
1.96E-06;-3.51E-08;-0.01788;-2.22E-04;-0.022199;-1.06E-07;3.95E-07;3880;64.7;3880;4.638;
1.83E-05;-3.26E-07;-0.01788;-2.20E-04;-0.022004;-9.83E-07;3.67E-06;3890;64.8;3890;4.61;
5.82E-06;-1.04E-07;-0.01788;-2.21E-04;-0.022059;-3.13E-07;1.17E-06;3900;65;3900;4.611;
-4.80E-06;8.58E-08;-0.01788;-2.22E-04;-0.022228;2.58E-07;-9.66E-07;3910;65.2;3910;4.593;
1.60E-06;-2.86E-08;-0.01788;-2.14E-04;-0.021361;-8.62E-08;3.22E-07;3920;65.3;3920;4.586;
1.17E-05;-2.09E-07;-0.01788;-2.15E-04;-0.021463;-6.31E-07;2.36E-06;3930;65.5;3930;4.621;
-2.84E-06;5.07E-08;-0.01787;-2.18E-04;-0.021766;1.53E-07;-5.71E-07;3940;65.7;3940;4.638;
-6.91E-06;1.24E-07;-0.01788;-2.11E-04;-0.021082;3.72E-07;-1.39E-06;3950;65.8;3950;4.65;
-5.09E-06;9.10E-08;-0.01788;-2.22E-04;-0.022147;2.74E-07;-1.02E-06;3960;66;3960;4.645;
-2.35E-05;4.20E-07;-0.01788;-2.23E-04;-0.022283;1.26E-06;-4.73E-06;3970;66.2;3970;4.62;
-1.82E-06;3.25E-08;-0.01788;-2.19E-04;-0.021943;9.79E-08;-3.66E-07;3980;66.3;3980;4.579;
1.16E-06;-2.08E-08;-0.01788;-2.18E-04;-0.021815;-6.27E-08;2.34E-07;3990.02;66.5;3990;4.616;
-3.20E-06;5.72E-08;-0.01788;-2.16E-04;-0.021556;1.72E-07;-6.44E-07;4000;66.7;4000;4.601;
9.31E-06;-1.66E-07;-0.01787;-2.14E-04;-0.021437;-5.01E-07;1.87E-06;4010;66.8;4010;4.609;
8.43E-06;-1.51E-07;-0.01788;-2.21E-04;-0.022059;-4.54E-07;1.70E-06;4020;67;4020;4.652;
8.00E-07;-1.43E-08;-0.01788;-2.18E-04;-0.021766;-4.31E-08;1.61E-07;4030;67.2;4030;4.634;
6.40E-06;-1.14E-07;-0.01788;-2.21E-04;-0.022083;-3.45E-07;1.29E-06;4040;67.3;4040;4.643;
-6.62E-06;1.18E-07;-0.01787;-2.18E-04;-0.021841;3.56E-07;-1.33E-06;4050;67.5;4050;4.622;
-1.91E-05;3.41E-07;-0.01788;-2.21E-04;-0.022053;1.03E-06;-3.83E-06;4060;67.7;4060;4.634;
2.76E-06;-4.94E-08;-0.01788;-2.17E-04;-0.021719;-1.49E-07;5.56E-07;4070;67.8;4070;4.6;
-2.04E-06;3.64E-08;-0.01787;-2.18E-04;-0.021795;1.10E-07;-4.10E-07;4080;68;4080;4.573;
