180322 60 OPL 40 PDMS 24 Oil 37 Fe,  10 - 3573 Pa;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
shear rate;shear stress;viscosity;strain;% strain;torque;velocity;time global;time global;time;normal force
1/s;Pa;Pa.s;;;micro N.m;rad/s;s;min;s;N
-2.11E-06;3.77E-08;-0.01787;-9.06E-03;-0.90581;1.14E-07;-4.24E-07;2.41E+05;4009.1;1440;-0.1456
-6.62E-06;1.18E-07;-0.01787;-9.07E-03;-0.90669;3.56E-07;-1.33E-06;2.41E+05;4009.2;1450;-0.1688
7.05E-06;-1.26E-07;-0.01788;-9.07E-03;-0.90743;-3.80E-07;1.42E-06;2.41E+05;4009.4;1460;-0.1578
2.18E-06;-3.90E-08;-0.01788;-9.09E-03;-0.90869;-1.18E-07;4.39E-07;2.41E+05;4009.6;1470;-0.1688
-1.35E-05;2.42E-07;-0.01788;-9.09E-03;-0.9094;7.28E-07;-2.72E-06;2.41E+05;4009.7;1480;-0.154
-6.69E-06;1.20E-07;-0.01788;-9.10E-03;-0.91044;3.60E-07;-1.35E-06;2.41E+05;4009.9;1490;-0.1466
8.14E-06;-1.46E-07;-0.01788;-9.11E-03;-0.91144;-4.39E-07;1.64E-06;2.41E+05;4010.1;1500;-0.1721
6.11E-06;-1.09E-07;-0.01788;-9.12E-03;-0.91238;-3.29E-07;1.23E-06;2.41E+05;4010.2;1510;-0.154
4.65E-06;-8.32E-08;-0.01788;-9.13E-03;-0.91272;-2.51E-07;9.36E-07;2.41E+05;4010.4;1520;-0.1671
-1.60E-06;2.86E-08;-0.01788;-9.14E-03;-0.91385;8.62E-08;-3.22E-07;2.41E+05;4010.6;1530;-0.158
-4.14E-06;7.41E-08;-0.01788;-9.15E-03;-0.91498;2.23E-07;-8.34E-07;2.41E+05;4010.7;1540;-0.1654
-4.73E-06;8.45E-08;-0.01788;-9.16E-03;-0.91566;2.55E-07;-9.51E-07;2.41E+05;4010.9;1550;-0.1694
3.71E-06;-6.63E-08;-0.01788;-9.17E-03;-0.9166;-2.00E-07;7.46E-07;2.41E+05;4011.1;1560;-0.1644
-8.29E-06;1.48E-07;-0.01788;-9.17E-03;-0.91728;4.46E-07;-1.67E-06;2.41E+05;4011.2;1570;-0.1638
-6.54E-06;1.17E-07;-0.01788;-9.19E-03;-0.91867;3.52E-07;-1.32E-06;2.41E+05;4011.4;1580;-0.1536
-1.02E-06;1.82E-08;-0.01787;-9.19E-03;-0.91901;5.48E-08;-2.05E-07;2.41E+05;4011.6;1590;-0.1573
6.54E-07;-1.17E-08;-0.01788;-9.20E-03;-0.92023;-3.52E-08;1.32E-07;2.41E+05;4011.7;1600;-0.1561
-6.47E-06;1.16E-07;-0.01788;-9.21E-03;-0.92116;3.49E-07;-1.30E-06;2.41E+05;4011.9;1610;-0.1594
-1.89E-06;3.38E-08;-0.01788;-9.22E-03;-0.92159;1.02E-07;-3.80E-07;2.41E+05;4012.1;1620;-0.1677
4.87E-06;-8.71E-08;-0.01788;-9.23E-03;-0.92281;-2.62E-07;9.80E-07;2.41E+05;4012.2;1630;-0.1754
-4.36E-06;7.80E-08;-0.01788;-9.23E-03;-0.92315;2.35E-07;-8.78E-07;2.41E+05;4012.4;1640;-0.1544
2.47E-06;-4.42E-08;-0.01788;-9.24E-03;-0.92403;-1.33E-07;4.97E-07;2.41E+05;4012.6;1650;-0.1573
-3.27E-06;5.85E-08;-0.01788;-9.25E-03;-0.92464;1.76E-07;-6.58E-07;2.41E+05;4012.7;1660;-0.169
-4.80E-06;8.58E-08;-0.01788;-9.26E-03;-0.92559;2.58E-07;-9.66E-07;2.41E+05;4012.9;1670;-0.1559
6.33E-06;-1.13E-07;-0.01788;-9.27E-03;-0.92668;-3.41E-07;1.27E-06;2.41E+05;4013.1;1680;-0.1527
-5.82E-06;1.04E-07;-0.01788;-9.27E-03;-0.92745;3.13E-07;-1.17E-06;2.41E+05;4013.2;1690;-0.1519
-5.96E-06;1.07E-07;-0.01788;-9.28E-03;-0.92772;3.21E-07;-1.20E-06;2.41E+05;4013.4;1700;-0.1558
1.08E-05;-1.92E-07;-0.01788;-9.29E-03;-0.92943;-5.80E-07;2.17E-06;2.41E+05;4013.6;1710;-0.1561
-2.91E-07;5.20E-09;-0.01788;-9.30E-03;-0.93015;1.57E-08;-5.85E-08;2.41E+05;4013.7;1720;-0.1509
1.13E-05;-2.03E-07;-0.01788;-9.31E-03;-0.93094;-6.11E-07;2.28E-06;2.41E+05;4013.9;1730;-0.1681
1.31E-06;-2.34E-08;-0.01788;-9.32E-03;-0.93178;-7.05E-08;2.63E-07;2.41E+05;4014.1;1740;-0.1436
-6.76E-06;1.21E-07;-0.01788;-9.32E-03;-0.93242;3.64E-07;-1.36E-06;2.41E+05;4014.2;1750;-0.1567
-1.53E-06;2.73E-08;-0.01788;-9.33E-03;-0.93317;8.22E-08;-3.07E-07;2.41E+05;4014.4;1760;-0.1604
-1.16E-06;2.08E-08;-0.01788;-9.34E-03;-0.93374;6.27E-08;-2.34E-07;2.41E+05;4014.6;1770;-0.1511
1.02E-05;-1.82E-07;-0.01787;-9.35E-03;-0.93484;-5.48E-07;2.05E-06;2.41E+05;4014.7;1780;-0.1504
1.35E-05;-2.40E-07;-0.01788;-9.36E-03;-0.9358;-7.24E-07;2.71E-06;2.41E+05;4014.9;1790;-0.1579
5.82E-07;-1.04E-08;-0.01788;-9.37E-03;-0.93679;-3.13E-08;1.17E-07;2.41E+05;4015.1;1800;-0.1625
4.65E-06;-8.32E-08;-0.01788;-9.38E-03;-0.93746;-2.51E-07;9.36E-07;2.41E+05;4015.2;1810;-0.1542
6.98E-06;-1.25E-07;-0.01788;-9.38E-03;-0.93773;-3.76E-07;1.40E-06;2.41E+05;4015.4;1820;-0.1541
-5.16E-06;9.23E-08;-0.01788;-9.39E-03;-0.93875;2.78E-07;-1.04E-06;2.41E+05;4015.6;1830;-0.1593
-4.58E-06;8.19E-08;-0.01788;-9.39E-03;-0.939;2.47E-07;-9.22E-07;2.41E+05;4015.7;1840;-0.1541
-2.98E-06;5.33E-08;-0.01788;-9.40E-03;-0.93956;1.61E-07;-6.00E-07;2.41E+05;4015.9;1850;-0.1678
-1.41E-05;2.52E-07;-0.01788;-9.41E-03;-0.94064;7.60E-07;-2.84E-06;2.41E+05;4016.1;1860;-0.1554
-6.69E-06;1.20E-07;-0.01788;-9.41E-03;-0.94109;3.60E-07;-1.35E-06;2.41E+05;4016.2;1870;-0.1529
-5.60E-06;1.00E-07;-0.01787;-9.42E-03;-0.94206;3.02E-07;-1.13E-06;2.41E+05;4016.4;1880;-0.1568
1.17E-05;-2.09E-07;-0.01788;-9.43E-03;-0.94256;-6.31E-07;2.36E-06;2.41E+05;4016.6;1890;-0.157
-9.60E-06;1.72E-07;-0.01788;-9.44E-03;-0.94398;5.17E-07;-1.93E-06;2.41E+05;4016.7;1900;-0.1477
1.45E-06;-2.60E-08;-0.01788;-9.44E-03;-0.94412;-7.83E-08;2.93E-07;2.41E+05;4016.9;1910;-0.1682
8.14E-06;-1.46E-07;-0.01788;-9.45E-03;-0.94469;-4.39E-07;1.64E-06;2.41E+05;4017.1;1920;-0.1568
8.36E-06;-1.50E-07;-0.01788;-9.46E-03;-0.94555;-4.50E-07;1.68E-06;2.41E+05;4017.2;1930;-0.1506
-1.31E-06;2.34E-08;-0.01788;-9.47E-03;-0.94679;7.05E-08;-2.63E-07;2.41E+05;4017.4;1940;-0.1483
1.39E-05;-2.48E-07;-0.01788;-9.47E-03;-0.94726;-7.48E-07;2.79E-06;2.41E+05;4017.6;1950;-0.1495
6.83E-06;-1.22E-07;-0.01788;-9.47E-03;-0.94727;-3.68E-07;1.38E-06;2.41E+05;4017.7;1960;-0.1605
2.18E-07;-3.90E-09;-0.01788;-9.48E-03;-0.94817;-1.18E-08;4.39E-08;2.41E+05;4017.9;1970;-0.1543
-6.04E-06;1.08E-07;-0.01788;-9.49E-03;-0.94933;3.25E-07;-1.21E-06;2.41E+05;4018.1;1980;-0.1512
4.87E-06;-8.71E-08;-0.01788;-9.50E-03;-0.94958;-2.62E-07;9.80E-07;2.41E+05;4018.2;1990;-0.1595
1.53E-06;-2.73E-08;-0.01788;-9.51E-03;-0.95047;-8.22E-08;3.07E-07;2.41E+05;4018.4;2000;-0.1455
-3.71E-06;6.63E-08;-0.01788;-9.51E-03;-0.95099;2.00E-07;-7.46E-07;2.41E+05;4018.6;2010;-0.1684
4.80E-06;-8.58E-08;-0.01788;-9.52E-03;-0.95165;-2.58E-07;9.66E-07;2.41E+05;4018.7;2020;-0.1507
-3.56E-06;6.37E-08;-0.01788;-9.52E-03;-0.9519;1.92E-07;-7.17E-07;2.41E+05;4018.9;2030;-0.165
-3.49E-06;6.24E-08;-0.01788;-9.53E-03;-0.95311;1.88E-07;-7.02E-07;2.41E+05;4019.1;2040;-0.1595
-5.53E-06;9.88E-08;-0.01788;-9.54E-03;-0.9535;2.98E-07;-1.11E-06;2.41E+05;4019.2;2050;-0.1511
-4.14E-06;7.41E-08;-0.01788;-9.54E-03;-0.95398;2.23E-07;-8.34E-07;2.41E+05;4019.4;2060;-0.1669
-8.65E-06;1.55E-07;-0.01788;-9.55E-03;-0.9548;4.66E-07;-1.74E-06;2.41E+05;4019.6;2070;-0.1552
4.80E-06;-8.58E-08;-0.01788;-9.55E-03;-0.95526;-2.58E-07;9.66E-07;2.41E+05;4019.7;2080;-0.1574
6.54E-06;-1.17E-07;-0.01788;-9.56E-03;-0.95598;-3.52E-07;1.32E-06;2.41E+05;4019.9;2090;-0.1737
1.75E-06;-3.12E-08;-0.01788;-9.56E-03;-0.95637;-9.40E-08;3.51E-07;2.41E+05;4020.1;2100;-0.1621
8.58E-06;-1.53E-07;-0.01788;-9.58E-03;-0.95745;-4.62E-07;1.73E-06;2.41E+05;4020.2;2110;-0.1578
-7.20E-06;1.29E-07;-0.01788;-9.58E-03;-0.95789;3.88E-07;-1.45E-06;2.41E+05;4020.4;2120;-0.1582
-6.25E-06;1.12E-07;-0.01788;-9.59E-03;-0.95854;3.37E-07;-1.26E-06;2.41E+05;4020.6;2130;-0.1501
8.87E-06;-1.59E-07;-0.01788;-9.59E-03;-0.95916;-4.78E-07;1.79E-06;2.41E+05;4020.7;2140;-0.1691
-6.91E-06;1.24E-07;-0.01788;-9.59E-03;-0.95899;3.72E-07;-1.39E-06;2.41E+05;4020.9;2150;-0.1673
-3.05E-06;5.46E-08;-0.01788;-9.60E-03;-0.96016;1.64E-07;-6.14E-07;2.41E+05;4021.1;2160;-0.149
3.27E-06;-5.85E-08;-0.01788;-9.61E-03;-0.96052;-1.76E-07;6.58E-07;2.41E+05;4021.2;2170;-0.1588
3.56E-06;-6.37E-08;-0.01788;-9.62E-03;-0.96146;-1.92E-07;7.17E-07;2.41E+05;4021.4;2180;-0.1685
6.54E-07;-1.17E-08;-0.01788;-9.62E-03;-0.96191;-3.52E-08;1.32E-07;2.41E+05;4021.6;2190;-0.16
-1.16E-06;2.08E-08;-0.01788;-9.63E-03;-0.96255;6.27E-08;-2.34E-07;2.41E+05;4021.7;2200;-0.167
-9.89E-06;1.77E-07;-0.01788;-9.63E-03;-0.96321;5.33E-07;-1.99E-06;2.41E+05;4021.9;2210;-0.1634
-6.11E-06;1.09E-07;-0.01788;-9.64E-03;-0.96365;3.29E-07;-1.23E-06;2.41E+05;4022.1;2220;-0.1565
3.13E-06;-5.59E-08;-0.01788;-9.64E-03;-0.96433;-1.68E-07;6.29E-07;2.41E+05;4022.2;2230;-0.1513
-2.76E-06;4.94E-08;-0.01788;-9.65E-03;-0.96486;1.49E-07;-5.56E-07;2.41E+05;4022.4;2240;-0.1629
1.02E-06;-1.82E-08;-0.01787;-9.66E-03;-0.96549;-5.48E-08;2.05E-07;2.41E+05;4022.6;2250;-0.1534
-8.00E-07;1.43E-08;-0.01788;-9.66E-03;-0.96621;4.31E-08;-1.61E-07;2.41E+05;4022.7;2260;-0.1556
-4.65E-06;8.32E-08;-0.01788;-9.67E-03;-0.96709;2.51E-07;-9.36E-07;2.41E+05;4022.9;2270;-0.1536
3.13E-06;-5.59E-08;-0.01788;-9.68E-03;-0.96755;-1.68E-07;6.29E-07;2.41E+05;4023.1;2280;-0.166
3.78E-06;-6.76E-08;-0.01788;-9.68E-03;-0.96753;-2.04E-07;7.61E-07;2.41E+05;4023.2;2290;-0.1641
-4.58E-06;8.19E-08;-0.01788;-9.68E-03;-0.96843;2.47E-07;-9.22E-07;2.41E+05;4023.4;2300;-0.1481
3.71E-06;-6.63E-08;-0.01788;-9.69E-03;-0.96934;-2.00E-07;7.46E-07;2.41E+05;4023.6;2310;-0.1677
1.09E-06;-1.95E-08;-0.01788;-9.70E-03;-0.96951;-5.87E-08;2.19E-07;2.41E+05;4023.7;2320;-0.15
-9.45E-07;1.69E-08;-0.01788;-9.70E-03;-0.97006;5.09E-08;-1.90E-07;2.41E+05;4023.9;2330;-0.1572
-1.23E-05;2.20E-07;-0.01788;-9.71E-03;-0.97065;6.62E-07;-2.47E-06;2.41E+05;4024.1;2340;-0.15
1.23E-05;-2.20E-07;-0.01788;-9.71E-03;-0.97144;-6.62E-07;2.47E-06;2.41E+05;4024.2;2350;-0.1573
7.56E-06;-1.35E-07;-0.01788;-9.72E-03;-0.97173;-4.07E-07;1.52E-06;2.41E+05;4024.4;2360;-0.1689
1.16E-06;-2.08E-08;-0.01788;-9.73E-03;-0.97246;-6.27E-08;2.34E-07;2.41E+05;4024.6;2370;-0.1639
-4.80E-06;8.58E-08;-0.01788;-9.73E-03;-0.97307;2.58E-07;-9.66E-07;2.41E+05;4024.7;2380;-0.1629
-3.20E-06;5.72E-08;-0.01788;-9.73E-03;-0.97282;1.72E-07;-6.44E-07;2.41E+05;4024.9;2390;-0.1639
3.56E-06;-6.37E-08;-0.01788;-9.74E-03;-0.97353;-1.92E-07;7.17E-07;2.42E+05;4025.1;2400;-0.1755
-1.75E-06;3.12E-08;-0.01788;-9.74E-03;-0.97421;9.40E-08;-3.51E-07;2.42E+05;4025.2;2410;-0.1591
-8.58E-06;1.53E-07;-0.01788;-9.75E-03;-0.97495;4.62E-07;-1.73E-06;2.42E+05;4025.4;2420;-0.1614
-9.38E-06;1.68E-07;-0.01788;-9.75E-03;-0.97519;5.05E-07;-1.89E-06;2.42E+05;4025.6;2430;-0.1591
-6.69E-06;1.20E-07;-0.01788;-9.76E-03;-0.9762;3.60E-07;-1.35E-06;2.42E+05;4025.7;2440;-0.1539
7.27E-07;-1.30E-08;-0.01788;-9.77E-03;-0.97658;-3.92E-08;1.46E-07;2.42E+05;4025.9;2450;-0.1599
1.45E-06;-2.60E-08;-0.01788;-9.77E-03;-0.97711;-7.83E-08;2.93E-07;2.42E+05;4026.1;2460;-0.1578
6.54E-07;-1.17E-08;-0.01788;-9.77E-03;-0.97726;-3.52E-08;1.32E-07;2.42E+05;4026.2;2470;-0.1535
6.40E-06;-1.14E-07;-0.01788;-9.78E-03;-0.97774;-3.45E-07;1.29E-06;2.42E+05;4026.4;2480;-0.1616
4.94E-06;-8.84E-08;-0.01788;-9.78E-03;-0.97837;-2.66E-07;9.95E-07;2.42E+05;4026.6;2490;-0.1472
-9.09E-06;1.63E-07;-0.01788;-9.79E-03;-0.97914;4.89E-07;-1.83E-06;2.42E+05;4026.7;2500;-0.162
-2.84E-06;5.07E-08;-0.01787;-9.80E-03;-0.97949;1.53E-07;-5.71E-07;2.42E+05;4026.9;2510;-0.1642
3.85E-06;-6.89E-08;-0.01788;-9.80E-03;-0.98012;-2.08E-07;7.75E-07;2.42E+05;4027.1;2520;-0.1528
-5.82E-06;1.04E-07;-0.01788;-9.81E-03;-0.98074;3.13E-07;-1.17E-06;2.42E+05;4027.2;2530;-0.1483
3.13E-06;-5.59E-08;-0.01788;-9.81E-03;-0.98109;-1.68E-07;6.29E-07;2.42E+05;4027.4;2540;-0.1667
-6.11E-06;1.09E-07;-0.01788;-9.82E-03;-0.98197;3.29E-07;-1.23E-06;2.42E+05;4027.6;2550;-0.1703
6.33E-06;-1.13E-07;-0.01788;-9.82E-03;-0.98219;-3.41E-07;1.27E-06;2.42E+05;4027.7;2560;-0.1652
8.14E-06;-1.46E-07;-0.01788;-9.83E-03;-0.98276;-4.39E-07;1.64E-06;2.42E+05;4027.9;2570;-0.1493
5.24E-06;-9.36E-08;-0.01788;-9.83E-03;-0.98288;-2.82E-07;1.05E-06;2.42E+05;4028.1;2580;-0.1555
-1.31E-05;2.34E-07;-0.01788;-9.84E-03;-0.98362;7.05E-07;-2.63E-06;2.42E+05;4028.2;2590;-0.153
-2.91E-07;5.20E-09;-0.01788;-9.84E-03;-0.98419;1.57E-08;-5.85E-08;2.42E+05;4028.4;2600;-0.1636
4.80E-06;-8.58E-08;-0.01788;-9.84E-03;-0.98434;-2.58E-07;9.66E-07;2.42E+05;4028.6;2610;-0.1634
4.22E-06;-7.54E-08;-0.01788;-9.85E-03;-0.98489;-2.27E-07;8.49E-07;2.42E+05;4028.7;2620;-0.17
6.83E-06;-1.22E-07;-0.01788;-9.86E-03;-0.98567;-3.68E-07;1.38E-06;2.42E+05;4028.9;2630;-0.1603
4.14E-06;-7.41E-08;-0.01788;-9.86E-03;-0.98598;-2.23E-07;8.34E-07;2.42E+05;4029.1;2640;-0.1567
1.45E-05;-2.60E-07;-0.01788;-9.86E-03;-0.98632;-7.83E-07;2.93E-06;2.42E+05;4029.2;2650;-0.1642
-7.49E-06;1.34E-07;-0.01788;-9.87E-03;-0.98704;4.03E-07;-1.51E-06;2.42E+05;4029.4;2660;-0.1608
2.91E-06;-5.20E-08;-0.01788;-9.88E-03;-0.98771;-1.57E-07;5.85E-07;2.42E+05;4029.6;2670;-0.1694
6.91E-06;-1.24E-07;-0.01788;-9.88E-03;-0.98767;-3.72E-07;1.39E-06;2.42E+05;4029.7;2680;-0.1615
-8.65E-06;1.55E-07;-0.01788;-9.88E-03;-0.98831;4.66E-07;-1.74E-06;2.42E+05;4029.9;2690;-0.16
-6.54E-07;1.17E-08;-0.01788;-9.89E-03;-0.98869;3.52E-08;-1.32E-07;2.42E+05;4030.1;2700;-0.1708
-2.25E-06;4.03E-08;-0.01788;-9.89E-03;-0.98927;1.21E-07;-4.54E-07;2.42E+05;4030.2;2710;-0.1589
-6.98E-06;1.25E-07;-0.01788;-9.90E-03;-0.99001;3.76E-07;-1.40E-06;2.42E+05;4030.4;2720;-0.156
3.20E-06;-5.72E-08;-0.01788;-9.90E-03;-0.9902;-1.72E-07;6.44E-07;2.42E+05;4030.6;2730;-0.1604
-8.94E-06;1.60E-07;-0.01788;-9.91E-03;-0.99059;4.82E-07;-1.80E-06;2.42E+05;4030.7;2740;-0.1579
-5.24E-06;9.36E-08;-0.01788;-9.91E-03;-0.99111;2.82E-07;-1.05E-06;2.42E+05;4030.9;2750;-0.1529
2.40E-06;-4.29E-08;-0.01788;-9.92E-03;-0.99186;-1.29E-07;4.83E-07;2.42E+05;4031.1;2760;-0.1517
6.62E-06;-1.18E-07;-0.01787;-9.92E-03;-0.99211;-3.56E-07;1.33E-06;2.42E+05;4031.2;2770;-0.1645
-1.01E-05;1.81E-07;-0.01787;-9.93E-03;-0.99267;5.44E-07;-2.03E-06;2.42E+05;4031.4;2780;-0.1521
1.09E-06;-1.95E-08;-0.01788;-9.93E-03;-0.99291;-5.87E-08;2.19E-07;2.42E+05;4031.6;2790;-0.1635
-6.91E-06;1.24E-07;-0.01788;-9.93E-03;-0.9934;3.72E-07;-1.39E-06;2.42E+05;4031.7;2800;-0.1595
8.73E-06;-1.56E-07;-0.01788;-9.94E-03;-0.99395;-4.70E-07;1.76E-06;2.42E+05;4031.9;2810;-0.1676
1.16E-06;-2.08E-08;-0.01788;-9.94E-03;-0.99415;-6.27E-08;2.34E-07;2.42E+05;4032.1;2820;-0.155
-2.91E-07;5.20E-09;-0.01788;-9.95E-03;-0.99452;1.57E-08;-5.85E-08;2.42E+05;4032.2;2830;-0.1643
-2.18E-07;3.90E-09;-0.01788;-9.95E-03;-0.99504;1.17E-08;-4.39E-08;2.42E+05;4032.4;2840;-0.1664
2.69E-06;-4.81E-08;-0.01788;-9.95E-03;-0.99519;-1.45E-07;5.41E-07;2.42E+05;4032.6;2850;-0.1637
4.65E-06;-8.32E-08;-0.01788;-9.96E-03;-0.996;-2.51E-07;9.36E-07;2.42E+05;4032.7;2860;-0.1502
4.36E-07;-7.80E-09;-0.01788;-9.97E-03;-0.99659;-2.35E-08;8.78E-08;2.42E+05;4032.9;2870;-0.1547
8.00E-06;-1.43E-07;-0.01788;-9.97E-03;-0.99667;-4.31E-07;1.61E-06;2.42E+05;4033.1;2880;-0.1686
-1.09E-06;1.95E-08;-0.01788;-9.97E-03;-0.99733;5.87E-08;-2.19E-07;2.42E+05;4033.2;2890;-0.153
1.89E-06;-3.38E-08;-0.01788;-9.98E-03;-0.99797;-1.02E-07;3.80E-07;2.42E+05;4033.4;2900;-0.1645
1.16E-06;-2.08E-08;-0.01788;-9.98E-03;-0.99803;-6.27E-08;2.34E-07;2.42E+05;4033.6;2910;-0.156
-4.14E-06;7.41E-08;-0.01788;-9.99E-03;-0.99845;2.23E-07;-8.34E-07;2.42E+05;4033.7;2920;-0.1651
-2.69E-06;4.81E-08;-0.01788;-9.99E-03;-0.99898;1.45E-07;-5.41E-07;2.42E+05;4033.9;2930;-0.1557
-3.27E-06;5.85E-08;-0.01788;-9.99E-03;-0.99933;1.76E-07;-6.58E-07;2.42E+05;4034.1;2940;-0.1682
-1.24E-06;2.21E-08;-0.01788;-1.00E-02;-0.99948;6.66E-08;-2.49E-07;2.42E+05;4034.2;2950;-0.1676
-7.78E-06;1.39E-07;-0.01788;-1.00E-02;-0.99987;4.19E-07;-1.57E-06;2.42E+05;4034.4;2960;-0.1547
5.09E-06;-9.10E-08;-0.01788;-0.010005;-1.0005;-2.74E-07;1.02E-06;2.42E+05;4034.6;2970;-0.1551
-9.60E-06;1.72E-07;-0.01788;-0.010013;-1.0013;5.17E-07;-1.93E-06;2.42E+05;4034.7;2980;-0.1592
-1.09E-06;1.95E-08;-0.01788;-0.010016;-1.0016;5.87E-08;-2.19E-07;2.42E+05;4034.9;2990;-0.1509
-6.98E-06;1.25E-07;-0.01788;-0.01002;-1.002;3.76E-07;-1.40E-06;2.42E+05;4035.1;3000;-0.1669
-1.04E-05;1.86E-07;-0.01788;-0.010022;-1.0022;5.60E-07;-2.09E-06;2.42E+05;4035.2;3010;-0.1557
1.45E-06;-2.60E-08;-0.01788;-0.010026;-1.0026;-7.83E-08;2.93E-07;2.42E+05;4035.4;3020;-0.1623
-7.42E-06;1.33E-07;-0.01788;-0.010028;-1.0028;3.99E-07;-1.49E-06;2.42E+05;4035.6;3030;-0.1702
-1.38E-06;2.47E-08;-0.01788;-0.010035;-1.0035;7.44E-08;-2.78E-07;2.42E+05;4035.7;3040;-0.1609
3.13E-06;-5.59E-08;-0.01788;-0.01004;-1.004;-1.68E-07;6.29E-07;2.42E+05;4035.9;3050;-0.1602
-4.65E-06;8.32E-08;-0.01788;-0.010048;-1.0048;2.51E-07;-9.36E-07;2.42E+05;4036.1;3060;-0.1544
3.42E-06;-6.11E-08;-0.01788;-0.010049;-1.0049;-1.84E-07;6.88E-07;2.42E+05;4036.2;3070;-0.1546
3.49E-06;-6.24E-08;-0.01788;-0.010053;-1.0053;-1.88E-07;7.02E-07;2.42E+05;4036.4;3080;-0.1529
1.29E-05;-2.31E-07;-0.01788;-0.010055;-1.0055;-6.97E-07;2.60E-06;2.42E+05;4036.6;3090;-0.1549
9.02E-06;-1.61E-07;-0.01788;-0.01006;-1.006;-4.86E-07;1.81E-06;2.42E+05;4036.7;3100;-0.1685
-5.45E-06;9.75E-08;-0.01788;-0.010061;-1.0061;2.94E-07;-1.10E-06;2.42E+05;4036.9;3110;-0.1587
-7.71E-06;1.38E-07;-0.01788;-0.010069;-1.0069;4.15E-07;-1.55E-06;2.42E+05;4037.1;3120;-0.1651
2.69E-06;-4.81E-08;-0.01788;-0.010075;-1.0075;-1.45E-07;5.41E-07;2.42E+05;4037.2;3130;-0.1521
-8.00E-06;1.43E-07;-0.01788;-0.010077;-1.0077;4.31E-07;-1.61E-06;2.42E+05;4037.4;3140;-0.1467
5.60E-06;-1.00E-07;-0.01787;-0.010081;-1.0081;-3.02E-07;1.13E-06;2.42E+05;4037.6;3150;-0.1695
-6.62E-06;1.18E-07;-0.01787;-0.010082;-1.0082;3.56E-07;-1.33E-06;2.42E+05;4037.7;3160;-0.1637
-1.96E-06;3.51E-08;-0.01788;-0.010088;-1.0088;1.06E-07;-3.95E-07;2.42E+05;4037.9;3170;-0.1616
1.16E-06;-2.08E-08;-0.01788;-0.010089;-1.0089;-6.27E-08;2.34E-07;2.42E+05;4038.1;3180;-0.1543
-9.74E-06;1.74E-07;-0.01788;-0.010095;-1.0095;5.25E-07;-1.96E-06;2.42E+05;4038.2;3190;-0.1765
1.96E-06;-3.51E-08;-0.01788;-0.010097;-1.0097;-1.06E-07;3.95E-07;2.42E+05;4038.4;3200;-0.1649
-2.47E-06;4.42E-08;-0.01788;-0.010101;-1.0101;1.33E-07;-4.97E-07;2.42E+05;4038.6;3210;-0.1583
-5.02E-06;8.97E-08;-0.01788;-0.010105;-1.0105;2.70E-07;-1.01E-06;2.42E+05;4038.7;3220;-0.1597
-9.16E-06;1.64E-07;-0.01788;-0.010109;-1.0109;4.93E-07;-1.84E-06;2.42E+05;4038.9;3230;-0.1699
8.00E-06;-1.43E-07;-0.01788;-0.010114;-1.0114;-4.31E-07;1.61E-06;2.42E+05;4039.1;3240;-0.1545
-1.19E-05;2.13E-07;-0.01788;-0.010117;-1.0117;6.42E-07;-2.40E-06;2.42E+05;4039.2;3250;-0.153
1.67E-06;-2.99E-08;-0.01788;-0.010117;-1.0117;-9.01E-08;3.37E-07;2.42E+05;4039.4;3260;-0.1639
-6.54E-07;1.17E-08;-0.01788;-0.010122;-1.0122;3.52E-08;-1.32E-07;2.42E+05;4039.6;3270;-0.1694
1.75E-06;-3.12E-08;-0.01788;-0.010126;-1.0126;-9.40E-08;3.51E-07;2.42E+05;4039.7;3280;-0.1572
4.80E-06;-8.58E-08;-0.01788;-0.01013;-1.013;-2.58E-07;9.66E-07;2.42E+05;4039.9;3290;-0.1669
-3.78E-06;6.76E-08;-0.01788;-0.01013;-1.013;2.04E-07;-7.61E-07;2.42E+05;4040.1;3300;-0.1684
-7.34E-06;1.31E-07;-0.01788;-0.010135;-1.0135;3.96E-07;-1.48E-06;2.42E+05;4040.2;3310;-0.1582
-4.94E-06;8.84E-08;-0.01788;-0.010141;-1.0141;2.66E-07;-9.95E-07;2.42E+05;4040.4;3320;-0.1562
1.07E-05;-1.91E-07;-0.01788;-0.010145;-1.0145;-5.76E-07;2.15E-06;2.42E+05;4040.6;3330;-0.1748
-4.65E-06;8.32E-08;-0.01788;-0.01015;-1.015;2.51E-07;-9.36E-07;2.42E+05;4040.7;3340;-0.1649
-1.38E-06;2.47E-08;-0.01788;-0.010155;-1.0155;7.44E-08;-2.78E-07;2.42E+05;4040.9;3350;-0.1536
6.69E-06;-1.20E-07;-0.01788;-0.010158;-1.0158;-3.60E-07;1.35E-06;2.42E+05;4041.1;3360;-0.1559
5.24E-06;-9.36E-08;-0.01788;-0.010159;-1.0159;-2.82E-07;1.05E-06;2.42E+05;4041.2;3370;-0.171
-3.05E-06;5.46E-08;-0.01788;-0.010164;-1.0164;1.64E-07;-6.14E-07;2.42E+05;4041.4;3380;-0.1596
-4.22E-06;7.54E-08;-0.01788;-0.010166;-1.0166;2.27E-07;-8.49E-07;2.42E+05;4041.6;3390;-0.171
