171012 40 OPL 60 PDMS 38,3 Fe 5 - 4000 Pa;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
shear rate;shear stress;viscosity;strain;% strain;torque;velocity;time global;time global;time;normal force
1/s;Pa;Pa.s;;;micro N.m;rad/s;s;min;s;N
-2.40E-06;4.29E-08;-0.01788;-1.23E-04;-0.012325;1.29E-07;-4.83E-07;2110;35.2;2110;0.02589
3.20E-06;-5.72E-08;-0.01788;-1.26E-04;-0.012573;-1.72E-07;6.44E-07;2120;35.3;2120;0.02184
2.40E-06;-4.29E-08;-0.01788;-1.21E-04;-0.01209;-1.29E-07;4.83E-07;2130;35.5;2130;0.01473
-5.02E-06;8.97E-08;-0.01788;-1.21E-04;-0.012061;2.70E-07;-1.01E-06;2140.02;35.7;2140;0.01775
4.00E-06;-7.15E-08;-0.01788;-1.18E-04;-0.011781;-2.15E-07;8.05E-07;2150;35.8;2150;0.03549
-7.27E-07;1.30E-08;-0.01788;-1.25E-04;-0.012447;3.92E-08;-1.46E-07;2160;36;2160;0.02028
6.18E-06;-1.11E-07;-0.01788;-1.22E-04;-0.012197;-3.33E-07;1.24E-06;2170;36.2;2170;0.02375
1.09E-06;-1.95E-08;-0.01788;-1.22E-04;-0.012148;-5.87E-08;2.19E-07;2180;36.3;2180;0.02084
-3.13E-06;5.59E-08;-0.01788;-1.17E-04;-0.011732;1.68E-07;-6.29E-07;2190;36.5;2190;0.01987
-5.74E-06;1.03E-07;-0.01787;-1.20E-04;-0.01197;3.09E-07;-1.16E-06;2200;36.7;2200;0.01582
1.38E-06;-2.47E-08;-0.01788;-1.21E-04;-0.012113;-7.44E-08;2.78E-07;2210.01;36.8;2210;0.02356
1.08E-05;-1.92E-07;-0.01788;-1.21E-04;-0.01213;-5.80E-07;2.17E-06;2220;37;2220;0.01852
-7.42E-06;1.33E-07;-0.01788;-1.21E-04;-0.012104;3.99E-07;-1.49E-06;2230;37.2;2230;0.01602
-3.78E-06;6.76E-08;-0.01788;-1.21E-04;-0.012081;2.04E-07;-7.61E-07;2240;37.3;2240;0.01486
-7.13E-06;1.27E-07;-0.01788;-1.22E-04;-0.012194;3.84E-07;-1.43E-06;2250;37.5;2250;0.01929
1.24E-06;-2.21E-08;-0.01788;-1.23E-04;-0.012319;-6.66E-08;2.49E-07;2260;37.7;2260;0.03857
4.87E-06;-8.71E-08;-0.01788;-1.24E-04;-0.012398;-2.62E-07;9.80E-07;2269.99;37.8;2270;0.01369
8.29E-06;-1.48E-07;-0.01788;-1.25E-04;-0.012506;-4.46E-07;1.67E-06;2280;38;2280;0.0137
6.33E-06;-1.13E-07;-0.01788;-1.25E-04;-0.0125;-3.41E-07;1.27E-06;2289.99;38.2;2290;0.01042
-1.03E-05;1.85E-07;-0.01788;-1.28E-04;-0.012826;5.56E-07;-2.08E-06;2299.99;38.3;2300;0.01753
-4.36E-06;7.80E-08;-0.01788;-1.28E-04;-0.012753;2.35E-07;-8.78E-07;2309.99;38.5;2310;0.0164
1.56E-05;-2.78E-07;-0.01788;-1.19E-04;-0.011944;-8.38E-07;3.13E-06;2319.99;38.7;2320;0.01678
1.19E-05;-2.13E-07;-0.01788;-1.27E-04;-0.012648;-6.42E-07;2.40E-06;2330.01;38.8;2330;9.84E-03
3.49E-06;-6.24E-08;-0.01788;-1.21E-04;-0.012084;-1.88E-07;7.02E-07;2339.99;39;2340;0.01464
-6.11E-06;1.09E-07;-0.01788;-1.27E-04;-0.012663;3.29E-07;-1.23E-06;2350.01;39.2;2350;0.01659
-1.67E-06;2.99E-08;-0.01788;-1.24E-04;-0.012404;9.01E-08;-3.37E-07;2359.99;39.3;2360;0.01774
-1.21E-05;2.16E-07;-0.01788;-1.27E-04;-0.012738;6.50E-07;-2.43E-06;2370.01;39.5;2370;3.42E-03
6.76E-06;-1.21E-07;-0.01788;-1.23E-04;-0.012285;-3.64E-07;1.36E-06;2380.01;39.7;2380;0.01869
1.16E-06;-2.08E-08;-0.01788;-1.20E-04;-0.011965;-6.27E-08;2.34E-07;2390.01;39.8;2390;0.01484
-5.09E-06;9.10E-08;-0.01788;-1.30E-04;-0.012983;2.74E-07;-1.02E-06;2400.01;40;2400;0.02077
-2.11E-06;3.77E-08;-0.01787;-1.26E-04;-0.012619;1.14E-07;-4.24E-07;2410.01;40.2;2410;0.01968
5.96E-06;-1.07E-07;-0.01788;-1.23E-04;-0.012261;-3.21E-07;1.20E-06;2420.01;40.3;2420;6.72E-03
-1.51E-05;2.70E-07;-0.01788;-1.28E-04;-0.012794;8.15E-07;-3.04E-06;2430.02;40.5;2430;0.02004
1.05E-05;-1.88E-07;-0.01788;-1.25E-04;-0.01245;-5.68E-07;2.12E-06;2440.01;40.7;2440;0.02233
-1.06E-05;1.90E-07;-0.01788;-1.25E-04;-0.012532;5.72E-07;-2.14E-06;2450;40.8;2450;0.02913
-6.25E-06;1.12E-07;-0.01788;-1.28E-04;-0.012773;3.37E-07;-1.26E-06;2460.01;41;2460;0.02084
-5.67E-06;1.01E-07;-0.01787;-1.29E-04;-0.01291;3.05E-07;-1.14E-06;2469.99;41.2;2470;0.01944
1.02E-06;-1.82E-08;-0.01787;-1.31E-04;-0.01309;-5.48E-08;2.05E-07;2479.99;41.3;2480;0.01694
-2.25E-06;4.03E-08;-0.01788;-1.26E-04;-0.012581;1.21E-07;-4.54E-07;2489.99;41.5;2490;0.02924
1.64E-05;-2.94E-07;-0.01788;-1.27E-04;-0.012674;-8.85E-07;3.31E-06;2500;41.7;2500;0.02332
-1.02E-06;1.82E-08;-0.01787;-1.30E-04;-0.013;5.48E-08;-2.05E-07;2509.99;41.8;2510;0.02788
2.09E-05;-3.74E-07;-0.01788;-1.28E-04;-0.012779;-1.13E-06;4.21E-06;2519.99;42;2520;0.02253
1.11E-05;-1.99E-07;-0.01788;-1.31E-04;-0.01307;-5.99E-07;2.24E-06;2529.99;42.2;2530;0.03618
-6.33E-06;1.13E-07;-0.01788;-1.30E-04;-0.01298;3.41E-07;-1.27E-06;2539.99;42.3;2540;0.01805
-9.09E-06;1.63E-07;-0.01788;-1.28E-04;-0.012791;4.89E-07;-1.83E-06;2549.99;42.5;2550;0.02561
7.20E-06;-1.29E-07;-0.01788;-1.32E-04;-0.013236;-3.88E-07;1.45E-06;2560;42.7;2560;7.47E-03
-8.73E-07;1.56E-08;-0.01788;-1.28E-04;-0.012764;4.70E-08;-1.76E-07;2569.99;42.8;2570;0.01495
-7.27E-08;1.30E-09;-0.01788;-1.29E-04;-0.012878;3.92E-09;-1.46E-08;2579.99;43;2580;0.02444
-8.94E-06;1.60E-07;-0.01788;-1.30E-04;-0.013;4.82E-07;-1.80E-06;2589.99;43.2;2590;0.03525
-6.98E-06;1.25E-07;-0.01788;-1.28E-04;-0.01275;3.76E-07;-1.40E-06;2599.99;43.3;2600;0.01981
6.91E-06;-1.24E-07;-0.01788;-1.33E-04;-0.013314;-3.72E-07;1.39E-06;2609.99;43.5;2610;0.02827
-1.67E-06;2.99E-08;-0.01788;-1.30E-04;-0.013044;9.01E-08;-3.37E-07;2619.99;43.7;2620;0.02112
8.22E-06;-1.47E-07;-0.01788;-1.32E-04;-0.013204;-4.43E-07;1.65E-06;2629.99;43.8;2630;0.01803
9.53E-06;-1.70E-07;-0.01788;-1.32E-04;-0.013148;-5.13E-07;1.92E-06;2639.99;44;2640;0.02114
-8.87E-06;1.59E-07;-0.01788;-1.28E-04;-0.012843;4.78E-07;-1.79E-06;2649.99;44.2;2650;0.01591
7.27E-06;-1.30E-07;-0.01788;-1.29E-04;-0.012895;-3.92E-07;1.46E-06;2659.99;44.3;2660;0.02112
2.55E-06;-4.55E-08;-0.01788;-1.32E-04;-0.013151;-1.37E-07;5.12E-07;2669.99;44.5;2670;0.02247
-7.85E-06;1.40E-07;-0.01788;-1.31E-04;-0.013143;4.23E-07;-1.58E-06;2679.99;44.7;2680;0.02653
-9.38E-06;1.68E-07;-0.01788;-1.39E-04;-0.013849;5.05E-07;-1.89E-06;2689.99;44.8;2690;0.02111
1.35E-05;-2.42E-07;-0.01788;-1.32E-04;-0.013154;-7.28E-07;2.72E-06;2699.98;45;2700;0.03211
-3.42E-06;6.11E-08;-0.01788;-1.30E-04;-0.012951;1.84E-07;-6.88E-07;2709.98;45.2;2710;0.03459
3.93E-06;-7.02E-08;-0.01788;-1.32E-04;-0.013163;-2.12E-07;7.90E-07;2719.99;45.3;2720;0.01321
1.89E-06;-3.38E-08;-0.01788;-1.31E-04;-0.013055;-1.02E-07;3.80E-07;2729.99;45.5;2730;0.01302
-8.73E-07;1.56E-08;-0.01788;-1.31E-04;-0.013119;4.70E-08;-1.76E-07;2739.98;45.7;2740;0.01803
7.63E-06;-1.37E-07;-0.01788;-1.28E-04;-0.012837;-4.11E-07;1.54E-06;2749.98;45.8;2750;0.02283
3.64E-07;-6.50E-09;-0.01788;-1.34E-04;-0.013364;-1.96E-08;7.32E-08;2759.98;46;2760;0.02785
3.42E-06;-6.11E-08;-0.01788;-1.30E-04;-0.012991;-1.84E-07;6.88E-07;2769.98;46.2;2770;0.03421
-6.11E-06;1.09E-07;-0.01788;-1.30E-04;-0.013;3.29E-07;-1.23E-06;2779.98;46.3;2780;0.03076
3.05E-06;-5.46E-08;-0.01788;-1.35E-04;-0.013503;-1.65E-07;6.14E-07;2789.98;46.5;2790;0.02265
9.45E-06;-1.69E-07;-0.01788;-1.33E-04;-0.013285;-5.09E-07;1.90E-06;2799.98;46.7;2800;9.91E-03
-8.73E-06;1.56E-07;-0.01788;-1.34E-04;-0.013422;4.70E-07;-1.76E-06;2810;46.8;2810;0.01418
2.33E-06;-4.16E-08;-0.01788;-1.30E-04;-0.01298;-1.25E-07;4.68E-07;2820;47;2820;0.02572
2.98E-06;-5.33E-08;-0.01788;-1.31E-04;-0.013079;-1.61E-07;6.00E-07;2830;47.2;2830;0.01803
9.45E-07;-1.69E-08;-0.01788;-1.34E-04;-0.013433;-5.09E-08;1.90E-07;2840;47.3;2840;0.01803
6.98E-06;-1.25E-07;-0.01788;-1.38E-04;-0.013747;-3.76E-07;1.40E-06;2850;47.5;2850;0.02478
6.62E-06;-1.18E-07;-0.01787;-1.35E-04;-0.013512;-3.56E-07;1.33E-06;2860;47.7;2860;0.01165
-2.62E-06;4.68E-08;-0.01788;-1.35E-04;-0.013451;1.41E-07;-5.27E-07;2870;47.8;2870;0.01165
-1.17E-05;2.09E-07;-0.01788;-1.35E-04;-0.013457;6.30E-07;-2.36E-06;2880;48;2880;0.01897
5.09E-07;-9.10E-09;-0.01788;-1.38E-04;-0.013808;-2.74E-08;1.02E-07;2890;48.2;2890;0.01782
-1.60E-06;2.86E-08;-0.01788;-1.33E-04;-0.013256;8.62E-08;-3.22E-07;2900;48.3;2900;0.01975
9.82E-06;-1.76E-07;-0.01788;-1.33E-04;-0.013337;-5.29E-07;1.98E-06;2910;48.5;2910;0.03245
-4.22E-06;7.54E-08;-0.01788;-1.37E-04;-0.013657;2.27E-07;-8.49E-07;2920;48.7;2920;0.01218
-8.00E-07;1.43E-08;-0.01788;-1.35E-04;-0.013538;4.31E-08;-1.61E-07;2930;48.8;2930;0.02476
5.67E-06;-1.01E-07;-0.01787;-1.37E-04;-0.01366;-3.05E-07;1.14E-06;2940;49;2940;0.02088
-2.91E-07;5.20E-09;-0.01788;-1.36E-04;-0.013599;1.57E-08;-5.85E-08;2950;49.2;2950;0.01298
-2.91E-07;5.20E-09;-0.01788;-1.37E-04;-0.013654;1.57E-08;-5.85E-08;2960;49.3;2960;0.02166
-8.07E-06;1.44E-07;-0.01788;-1.40E-04;-0.013945;4.35E-07;-1.62E-06;2969.99;49.5;2970;0.02744
1.07E-05;-1.91E-07;-0.01788;-1.38E-04;-0.013747;-5.76E-07;2.15E-06;2979.99;49.7;2980;0.01606
2.62E-06;-4.68E-08;-0.01788;-1.40E-04;-0.013974;-1.41E-07;5.27E-07;2989.99;49.8;2990;0.02378
8.73E-06;-1.56E-07;-0.01788;-1.37E-04;-0.013742;-4.70E-07;1.76E-06;2999.99;50;3000;0.03305
3.42E-06;-6.11E-08;-0.01788;-1.35E-04;-0.013448;-1.84E-07;6.88E-07;3010;50.2;3010;0.02012
2.91E-06;-5.20E-08;-0.01788;-1.36E-04;-0.013637;-1.57E-07;5.85E-07;3019.99;50.3;3020;0.01912
-4.65E-06;8.32E-08;-0.01788;-1.33E-04;-0.013332;2.51E-07;-9.36E-07;3029.99;50.5;3030;0.02163
-4.14E-06;7.41E-08;-0.01788;-1.44E-04;-0.01439;2.23E-07;-8.34E-07;3039.99;50.7;3040;0.03474
5.09E-07;-9.10E-09;-0.01788;-1.36E-04;-0.013573;-2.74E-08;1.02E-07;3049.99;50.8;3050;0.02761
-7.93E-06;1.42E-07;-0.01788;-1.37E-04;-0.013727;4.27E-07;-1.60E-06;3059.99;51;3060;0.01469
6.18E-06;-1.11E-07;-0.01788;-1.36E-04;-0.01364;-3.33E-07;1.24E-06;3069.99;51.2;3070;0.01739
-3.35E-06;5.98E-08;-0.01788;-1.37E-04;-0.013669;1.80E-07;-6.73E-07;3079.99;51.3;3080;0.028
2.69E-06;-4.81E-08;-0.01788;-1.38E-04;-0.01382;-1.45E-07;5.41E-07;3089.99;51.5;3090;0.0243
6.47E-06;-1.16E-07;-0.01788;-1.33E-04;-0.013268;-3.49E-07;1.30E-06;3099.99;51.7;3100;0.01233
2.04E-06;-3.64E-08;-0.01787;-1.40E-04;-0.014009;-1.10E-07;4.10E-07;3109.99;51.8;3110;0.03455
-1.18E-05;2.11E-07;-0.01788;-1.43E-04;-0.014253;6.34E-07;-2.37E-06;3119.99;52;3120;0.03918
5.60E-06;-1.00E-07;-0.01787;-1.42E-04;-0.014178;-3.02E-07;1.13E-06;3129.99;52.2;3130;0.03916
-1.03E-05;1.83E-07;-0.01788;-1.38E-04;-0.013774;5.52E-07;-2.06E-06;3139.99;52.3;3140;0.01218
-3.71E-06;6.63E-08;-0.01788;-1.41E-04;-0.014059;2.00E-07;-7.46E-07;3149.99;52.5;3150;0.01544
3.85E-06;-6.89E-08;-0.01788;-1.37E-04;-0.013727;-2.08E-07;7.75E-07;3159.99;52.7;3160;0.02644
-7.05E-06;1.26E-07;-0.01788;-1.39E-04;-0.013913;3.80E-07;-1.42E-06;3169.99;52.8;3170;0.01891
1.37E-05;-2.44E-07;-0.01788;-1.39E-04;-0.013875;-7.36E-07;2.75E-06;3179.99;53;3180;0.03568
1.64E-05;-2.92E-07;-0.01788;-1.35E-04;-0.013541;-8.81E-07;3.29E-06;3189.99;53.2;3190;0.0272
-5.67E-06;1.01E-07;-0.01787;-1.47E-04;-0.014672;3.05E-07;-1.14E-06;3199.98;53.3;3200;0.02587
-3.27E-06;5.85E-08;-0.01788;-1.39E-04;-0.013861;1.76E-07;-6.58E-07;3209.99;53.5;3210;0.02275
-5.82E-07;1.04E-08;-0.01788;-1.45E-04;-0.014489;3.13E-08;-1.17E-07;3219.98;53.7;3220;0.01043
2.11E-06;-3.77E-08;-0.01787;-1.39E-04;-0.013881;-1.14E-07;4.24E-07;3229.98;53.8;3230;0.01833
1.48E-05;-2.65E-07;-0.01788;-1.46E-04;-0.014556;-7.99E-07;2.98E-06;3239.99;54;3240;7.93E-03
-8.73E-07;1.56E-08;-0.01788;-1.38E-04;-0.01382;4.70E-08;-1.76E-07;3249.98;54.2;3250;0.01465
-1.05E-05;1.87E-07;-0.01788;-1.42E-04;-0.014233;5.64E-07;-2.11E-06;3259.98;54.3;3260;0.02412
2.98E-06;-5.33E-08;-0.01788;-1.44E-04;-0.014384;-1.61E-07;6.00E-07;3270;54.5;3270;0.02084
5.09E-06;-9.10E-08;-0.01788;-1.44E-04;-0.014381;-2.74E-07;1.02E-06;3280;54.7;3280;0.0241
4.36E-07;-7.80E-09;-0.01788;-1.45E-04;-0.014451;-2.35E-08;8.78E-08;3290;54.8;3290;0.01255
-1.41E-05;2.52E-07;-0.01788;-1.43E-04;-0.014294;7.60E-07;-2.84E-06;3300.01;55;3300;7.15E-03
-5.96E-06;1.07E-07;-0.01788;-1.41E-04;-0.01407;3.21E-07;-1.20E-06;3310;55.2;3310;0.01677
5.82E-07;-1.04E-08;-0.01788;-1.47E-04;-0.014693;-3.13E-08;1.17E-07;3320;55.3;3320;0.01467
8.22E-06;-1.47E-07;-0.01788;-1.43E-04;-0.014341;-4.43E-07;1.65E-06;3330;55.5;3330;0.01522
7.63E-06;-1.37E-07;-0.01788;-1.41E-04;-0.014056;-4.11E-07;1.54E-06;3340;55.7;3340;9.25E-03
1.29E-05;-2.30E-07;-0.01788;-1.40E-04;-0.014044;-6.93E-07;2.59E-06;3350;55.8;3350;0.02005
-1.89E-06;3.38E-08;-0.01788;-1.44E-04;-0.014428;1.02E-07;-3.80E-07;3360;56;3360;0.03778
2.91E-06;-5.20E-08;-0.01788;-1.48E-04;-0.014748;-1.57E-07;5.85E-07;3370;56.2;3370;0.01968
-3.35E-06;5.98E-08;-0.01788;-1.45E-04;-0.014501;1.80E-07;-6.73E-07;3380;56.3;3380;0.02774
1.38E-05;-2.47E-07;-0.01788;-1.42E-04;-0.014155;-7.44E-07;2.78E-06;3390;56.5;3390;0.02427
8.73E-07;-1.56E-08;-0.01788;-1.46E-04;-0.014611;-4.70E-08;1.76E-07;3400;56.7;3400;0.02425
-8.00E-07;1.43E-08;-0.01788;-1.45E-04;-0.014475;4.31E-08;-1.61E-07;3410;56.8;3410;0.02446
9.23E-06;-1.65E-07;-0.01788;-1.45E-04;-0.014448;-4.97E-07;1.86E-06;3420;57;3420;0.01984
1.29E-05;-2.30E-07;-0.01788;-1.45E-04;-0.014448;-6.93E-07;2.59E-06;3430;57.2;3430;0.03255
4.80E-06;-8.58E-08;-0.01788;-1.43E-04;-0.014251;-2.58E-07;9.66E-07;3440;57.3;3440;0.01424
4.29E-06;-7.67E-08;-0.01788;-1.44E-04;-0.014355;-2.31E-07;8.63E-07;3450;57.5;3450;0.02331
3.42E-06;-6.11E-08;-0.01788;-1.45E-04;-0.014541;-1.84E-07;6.88E-07;3459.99;57.7;3460;0.02039
-7.78E-06;1.39E-07;-0.01788;-1.45E-04;-0.014536;4.19E-07;-1.57E-06;3469.99;57.8;3470;6.34E-03
-4.87E-06;8.71E-08;-0.01788;-1.47E-04;-0.014687;2.62E-07;-9.80E-07;3479.99;58;3480;0.01791
3.93E-06;-7.02E-08;-0.01788;-1.40E-04;-0.013971;-2.12E-07;7.90E-07;3489.99;58.2;3490;0.02056
-4.36E-06;7.80E-08;-0.01788;-1.45E-04;-0.014521;2.35E-07;-8.78E-07;3499.99;58.3;3500;0.02464
5.38E-06;-9.62E-08;-0.01788;-1.48E-04;-0.014832;-2.90E-07;1.08E-06;3519.99;58.7;3520;0.02425
-4.73E-06;8.45E-08;-0.01788;-1.45E-04;-0.01448;2.55E-07;-9.51E-07;3529.99;58.8;3530;0.01313
6.04E-06;-1.08E-07;-0.01788;-1.46E-04;-0.014591;-3.25E-07;1.21E-06;3540;59;3540;0.02427
1.27E-05;-2.27E-07;-0.01788;-1.46E-04;-0.014597;-6.85E-07;2.56E-06;3549.99;59.2;3550;0.01654
-1.93E-05;3.44E-07;-0.01788;-1.50E-04;-0.015039;1.04E-06;-3.88E-06;3559.99;59.3;3560;0.0208
-1.02E-06;1.82E-08;-0.01787;-1.44E-04;-0.014381;5.48E-08;-2.05E-07;3569.99;59.5;3570;0.02292
-4.87E-06;8.71E-08;-0.01788;-1.46E-04;-0.014588;2.62E-07;-9.80E-07;3579.99;59.7;3580;0.01864
7.71E-06;-1.38E-07;-0.01788;-1.40E-04;-0.014;-4.15E-07;1.55E-06;3589.99;59.8;3590;4.61E-03
-1.34E-05;2.39E-07;-0.01788;-1.47E-04;-0.01473;7.21E-07;-2.69E-06;3599.99;60;3600;0.0256
8.51E-06;-1.52E-07;-0.01788;-1.49E-04;-0.014879;-4.58E-07;1.71E-06;3609.99;60.2;3610;0.02907
-1.32E-05;2.35E-07;-0.01788;-1.52E-04;-0.015187;7.09E-07;-2.65E-06;3619.99;60.3;3620;0.02657
-6.54E-07;1.17E-08;-0.01788;-1.47E-04;-0.014722;3.52E-08;-1.32E-07;3629.99;60.5;3630;0.02445
5.96E-06;-1.07E-07;-0.01788;-1.50E-04;-0.014966;-3.21E-07;1.20E-06;3639.99;60.7;3640;0.03367
5.16E-06;-9.23E-08;-0.01788;-1.46E-04;-0.014626;-2.78E-07;1.04E-06;3649.99;60.8;3650;0.01131
-1.35E-05;2.40E-07;-0.01788;-1.51E-04;-0.015132;7.24E-07;-2.71E-06;3659.99;61;3660;0.0198
7.27E-07;-1.30E-08;-0.01788;-1.52E-04;-0.015155;-3.92E-08;1.46E-07;3669.99;61.2;3670;0.03025
9.23E-06;-1.65E-07;-0.01788;-1.45E-04;-0.014538;-4.97E-07;1.86E-06;3679.98;61.3;3680;0.02094
-6.83E-06;1.22E-07;-0.01788;-1.45E-04;-0.014544;3.68E-07;-1.38E-06;3689.98;61.5;3690;0.02331
-3.42E-06;6.11E-08;-0.01788;-1.47E-04;-0.014693;1.84E-07;-6.88E-07;3699.98;61.7;3700;0.02076
-5.53E-06;9.88E-08;-0.01788;-1.50E-04;-0.014963;2.98E-07;-1.11E-06;3709.98;61.8;3710;0.01519
-2.25E-06;4.03E-08;-0.01788;-1.49E-04;-0.014855;1.21E-07;-4.54E-07;3719.98;62;3720;0.01825
-1.60E-06;2.86E-08;-0.01788;-1.47E-04;-0.01473;8.62E-08;-3.22E-07;3730;62.2;3730;0.02425
-1.89E-06;3.38E-08;-0.01788;-1.50E-04;-0.014978;1.02E-07;-3.80E-07;3740;62.3;3740;0.01536
-1.75E-06;3.12E-08;-0.01788;-1.47E-04;-0.01471;9.40E-08;-3.51E-07;3750;62.5;3750;0.01671
-1.89E-06;3.38E-08;-0.01788;-1.47E-04;-0.014678;1.02E-07;-3.80E-07;3760;62.7;3760;0.02115
-7.85E-06;1.40E-07;-0.01788;-1.47E-04;-0.014704;4.23E-07;-1.58E-06;3770;62.8;3770;0.03175
1.02E-06;-1.82E-08;-0.01787;-1.51E-04;-0.015135;-5.48E-08;2.05E-07;3780;63;3780;0.04312
3.13E-06;-5.59E-08;-0.01788;-1.46E-04;-0.014547;-1.68E-07;6.29E-07;3790;63.2;3790;0.01632
-2.33E-06;4.16E-08;-0.01788;-1.50E-04;-0.015045;1.25E-07;-4.68E-07;3800;63.3;3800;0.02633
5.96E-06;-1.07E-07;-0.01788;-1.50E-04;-0.014969;-3.21E-07;1.20E-06;3810;63.5;3810;0.02424
9.67E-06;-1.73E-07;-0.01788;-1.53E-04;-0.015306;-5.21E-07;1.95E-06;3820;63.7;3820;0.02093
6.47E-06;-1.16E-07;-0.01788;-1.49E-04;-0.014908;-3.49E-07;1.30E-06;3830;63.8;3830;0.02327
1.87E-05;-3.34E-07;-0.01788;-1.49E-04;-0.014885;-1.01E-06;3.76E-06;3840;64;3840;0.02948
-8.51E-06;1.52E-07;-0.01788;-1.52E-04;-0.015199;4.58E-07;-1.71E-06;3850;64.2;3850;0.03171
-1.89E-05;3.38E-07;-0.01788;-1.49E-04;-0.014853;1.02E-06;-3.80E-06;3860;64.3;3860;0.02751
-1.82E-06;3.25E-08;-0.01788;-1.52E-04;-0.015155;9.79E-08;-3.66E-07;3870;64.5;3870;0.02577
-4.51E-06;8.06E-08;-0.01788;-1.51E-04;-0.015065;2.43E-07;-9.07E-07;3880;64.7;3880;0.02944
5.09E-06;-9.10E-08;-0.01788;-1.48E-04;-0.01476;-2.74E-07;1.02E-06;3890;64.8;3890;0.01806
7.63E-06;-1.37E-07;-0.01788;-1.52E-04;-0.015225;-4.11E-07;1.54E-06;3899.99;65;3900;0.02018
7.05E-06;-1.26E-07;-0.01788;-1.51E-04;-0.015062;-3.80E-07;1.42E-06;3909.99;65.2;3910;0.02383
-8.80E-06;1.57E-07;-0.01788;-1.51E-04;-0.015062;4.74E-07;-1.77E-06;3919.99;65.3;3920;0.01961
7.85E-06;-1.40E-07;-0.01788;-1.50E-04;-0.015036;-4.23E-07;1.58E-06;3929.99;65.5;3930;0.01845
7.49E-06;-1.34E-07;-0.01788;-1.49E-04;-0.014911;-4.03E-07;1.51E-06;3939.99;65.7;3940;0.01035
9.16E-06;-1.64E-07;-0.01788;-1.50E-04;-0.015021;-4.93E-07;1.84E-06;3950;65.8;3950;0.01806
7.05E-06;-1.26E-07;-0.01788;-1.54E-04;-0.015408;-3.80E-07;1.42E-06;3959.99;66;3960;0.02365
-4.51E-06;8.06E-08;-0.01788;-1.50E-04;-0.014986;2.43E-07;-9.07E-07;3969.99;66.2;3970;0.04794
4.58E-06;-8.19E-08;-0.01788;-1.51E-04;-0.015053;-2.47E-07;9.22E-07;3980.01;66.3;3980;0.01538
2.62E-06;-4.68E-08;-0.01788;-1.52E-04;-0.015167;-1.41E-07;5.27E-07;3989.99;66.5;3990;0.01536
5.09E-07;-9.10E-09;-0.01788;-1.52E-04;-0.015236;-2.74E-08;1.02E-07;3999.99;66.7;4000;0.01418
2.25E-06;-4.03E-08;-0.01788;-1.50E-04;-0.015013;-1.21E-07;4.54E-07;4009.99;66.8;4010;3.41E-03
2.55E-06;-4.55E-08;-0.01788;-1.48E-04;-0.014757;-1.37E-07;5.12E-07;4020;67;4020;0.0271
-1.02E-06;1.82E-08;-0.01787;-1.52E-04;-0.015158;5.48E-08;-2.05E-07;4029.99;67.2;4030;0.02924
3.49E-06;-6.24E-08;-0.01788;-1.50E-04;-0.01496;-1.88E-07;7.02E-07;4039.99;67.3;4040;0.02134
-1.09E-06;1.95E-08;-0.01788;-1.50E-04;-0.015036;5.87E-08;-2.19E-07;4049.99;67.5;4050;0.01748
-3.20E-06;5.72E-08;-0.01788;-1.52E-04;-0.015164;1.72E-07;-6.44E-07;4059.99;67.7;4060;0.02616
1.65E-05;-2.95E-07;-0.01788;-1.53E-04;-0.015266;-8.89E-07;3.32E-06;4069.99;67.8;4070;0.0358
1.96E-06;-3.51E-08;-0.01788;-1.51E-04;-0.015126;-1.06E-07;3.95E-07;4079.99;68;4080;0.01401
-1.02E-06;1.82E-08;-0.01787;-1.52E-04;-0.015181;5.48E-08;-2.05E-07;4089.99;68.2;4090;0.02054
2.62E-06;-4.68E-08;-0.01788;-1.55E-04;-0.015446;-1.41E-07;5.27E-07;4099.99;68.3;4100;0.01134
8.14E-06;-1.46E-07;-0.01788;-1.51E-04;-0.015129;-4.39E-07;1.64E-06;4109.99;68.5;4110;0.01134
8.73E-07;-1.56E-08;-0.01788;-1.52E-04;-0.015181;-4.70E-08;1.76E-07;4119.99;68.7;4120;0.025
2.69E-06;-4.81E-08;-0.01788;-1.53E-04;-0.015271;-1.45E-07;5.41E-07;4129.98;68.8;4130;0.03021
-8.36E-06;1.50E-07;-0.01788;-1.53E-04;-0.015303;4.50E-07;-1.68E-06;4139.98;69;4140;0.01439
-6.47E-06;1.16E-07;-0.01788;-1.52E-04;-0.015152;3.49E-07;-1.30E-06;4149.98;69.2;4150;0.02693
-1.45E-07;2.60E-09;-0.01788;-1.50E-04;-0.015024;7.83E-09;-2.93E-08;4159.98;69.3;4160;0.03021
-2.25E-06;4.03E-08;-0.01788;-1.56E-04;-0.015553;1.21E-07;-4.54E-07;4169.98;69.5;4170;0.01632
2.25E-06;-4.03E-08;-0.01788;-1.53E-04;-0.015298;-1.21E-07;4.54E-07;4179.98;69.7;4180;0.02057
1.65E-05;-2.95E-07;-0.01788;-1.55E-04;-0.015457;-8.89E-07;3.32E-06;4190;69.8;4190;0.01363
-1.53E-05;2.74E-07;-0.01788;-1.54E-04;-0.015443;8.26E-07;-3.09E-06;4199.98;70;4200;0.0196
