;SAV20-74;;;;;;;;;;SAV20-42;;;;;;;;;;SAV11-84;;;;;;;;;;SAV11-44;;;;;;;;;;SAV11-8;;;;;;;;;;SA7CC-320;;;;;;;;;;SA7CC-247;;;;;;;;;;SA7CC-136;;;;;;;;;;SA7CC-065;;;;;;;;;;SA7CC-023;;;;;;;;;;SA7CC-006;;;;;;;;;;HTW-47834;;;;;;;;;;HTW-48050;;;;;;;;;;PK3;;;;;;;;
age [Ma];T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km]
0,9;91,93599124;86,54243825;97,32954424;0,69157822;0,65100582;0,732150619;162,0191363;152,5140579;171,5242146;;89,92344317;82,81913701;97,02774933;0,676439052;0,622997702;0,729880401;158,4724154;145,9524705;170,9923603;;60,15335656;24,12785297;96,17886015;0,452496902;0,181499077;0,723494727;106,008482;42,52060423;169,4963598;;59,72068606;23,66624675;95,77512537;0,449242187;0,178026696;0,720457677;105,2459852;41,70711388;168,7848565;;78,21473279;59,40734963;97,02211595;0,56743909;0,43099364;0,70388454;137,8381119;104,6937912;170,9824326;;27,27729748;22,48847926;32,0661157;0,406934287;0,335492667;0,478375907;67,03120963;55,26317146;78,7992478;;27,27729748;22,48847926;32,0661157;0,406934287;0,335492667;0,478375907;67,03120963;55,26317146;78,7992478;;38,92374644;21,67771948;56,16977339;0,406934287;0,226633049;0,587235525;95,65118423;53,270811;138,0315575;;38,92374644;21,67771948;56,16977339;0,406934287;0,226633049;0,587235525;95,65118423;53,270811;138,0315575;;38,92374644;21,67771948;56,16977339;1,207965375;0,672749592;1,743181158;31,78520475;17,70206661;45,86834289;;38,75679726;21,55543186;55,95816266;1,202784249;0,6689545;1,736613999;31,64887374;17,60220631;45,69554116;;45,65063616;24,88638583;66,41488649;1,416728678;0,772327824;2,061129532;37,27839558;20,3222696;54,23452157;;34,50616315;24,6881127;44,32421361;1,070869434;0,766174586;1,375564282;28,17779791;20,16035939;36,19523642;;23,715;20,36;27,07;0,377338918;0,323956162;0,430721675;62,84800971;53,95679855;71,73922086
1;93,23464985;89,13529094;97,33400876;0,722830522;0,691048972;0,754612073;151,9779566;145,2957608;158,6601525;;92,45994195;87,58885148;97,33103241;0,716824359;0,67905972;0,754588998;150,7151372;142,7749736;158,6553008;;70,66945622;44,31961319;97,01929925;0,547886864;0,343601539;0,75217219;115,1953653;72,24357319;158,1471575;;60,15335656;24,12785297;96,17886015;0,466357542;0,187058659;0,745656425;98,05350508;39,3298178;156,7771924;;89,92344317;82,81913701;97,02774933;0,613474822;0,565007895;0,661941749;146,5804952;135,0000588;158,1609316;;27,80810831;22,76497696;32,85123967;0,429371537;0,351502988;0,507240087;64,76467557;53,01929676;76,51005438;;27,80810831;22,76497696;32,85123967;0,429371537;0,351502988;0,507240087;64,76467557;53,01929676;76,51005438;;39,03216873;21,68295333;56,38138412;0,429371537;0,238522309;0,620220766;90,90534732;50,49927964;131,311415;;39,03216873;21,68295333;56,38138412;0,429371537;0,238522309;0,620220766;90,90534732;50,49927964;131,311415;;39,03216873;21,68295333;56,38138412;1,262869567;0,701542926;1,824196207;29,87784886;16,59759177;43,15810595;;39,03216873;21,68295333;56,38138412;1,262869567;0,701542926;1,824196207;29,87784886;16,59759177;43,15810595;;46,87281928;25,81446894;67,93116962;1,51655055;0,835216394;2,197884707;35,87961048;19,76013187;51,99908908;;36,57214251;25,4093463;47,73493871;1,183276442;0,822108819;1,544444065;27,99477923;19,45002374;36,53953471;;23,85;20,4;27,3;0,386835452;0,330878123;0,442792782;61,6541216;52,73560087;70,57264234
1,1;93,23464985;89,13529094;97,33400876;0,779533201;0,745258536;0,813807866;140,7509394;134,5623752;146,9395036;;92,8472959;88,36207121;97,33252059;0,776294542;0,73879366;0,813795424;140,1661736;133,3950902;146,937257;;70,66945622;44,31961319;97,01929925;0,59086603;0,370555475;0,811176586;106,6855763;66,90674765;146,4644049;;60,15335656;24,12785297;96,17886015;0,502941113;0,201732537;0,80414969;90,810031;36,42441921;145,1956428;;89,92344317;82,81913701;97,02774933;0,662408722;0,610075824;0,71474162;135,7522029;125,0272442;146,4771615;;28,33891915;23,04147465;33,63636364;0,45392952;0,369075669;0,538783372;62,43021852;50,76002688;74,10041015;;28,33891915;23,04147465;33,63636364;0,45392952;0,369075669;0,538783372;62,43021852;50,76002688;74,10041015;;39,64869619;21,72971961;57,56767276;0,45392952;0,248778955;0,659080086;87,34548958;47,87024997;126,8207292;;39,64869619;21,72971961;57,56767276;0,45392952;0,248778955;0,659080086;87,34548958;47,87024997;126,8207292;;39,64869619;21,72971961;57,56767276;1,335849314;0,732120695;1,939577932;28,66875681;15,71209414;41,62541948;;39,03216873;21,68295333;56,38138412;1,315077186;0,73054504;1,899609332;28,22296471;15,67827888;40,76765053;;46,87281928;25,81446894;67,93116962;1,57924546;0,869744631;2,28874629;33,89229877;18,66565117;49,11894637;;38,63812186;26,13057991;51,14566381;1,301800905;0,880395085;1,723206725;27,93804149;18,89422132;36,98186167;;23,985;20,44;27,53;0,396526658;0,337919737;0,455133579;60,48773651;51,54760618;69,42786684
1,2;93,66244221;89,98641114;97,33847329;0,778266816;0,74772167;0,808811963;131,1793042;126,0308243;136,3277841;;93,6220038;89,90851067;97,33549694;0,777930802;0,747074374;0,808787231;131,122668;125,9217205;136,3236155;;85,76000936;74,49508607;97,02493264;0,712603343;0,619000018;0,806206668;120,1115206;104,3343877;135,8886535;;70,66945622;44,31961319;97,01929925;0,587211815;0,368263772;0,806159858;98,97638665;62,07200969;135,8807636;;92,8472959;88,36207121;97,33252059;0,714003194;0,679511455;0,748494934;130,0376478;123,7558486;136,319447;;28,86972998;23,31797235;34,4214876;0,480494012;0,388093207;0,572894817;60,0834334;48,52916324;71,63770356;;28,86972998;23,31797235;34,4214876;0,480494012;0,388093207;0,572894817;60,0834334;48,52916324;71,63770356;;39,9980896;21,74576652;58,25041268;0,480494012;0,261230241;0,699757783;83,24367961;45,257102;121,2302572;;39,9980896;21,74576652;58,25041268;0,480494012;0,261230241;0,699757783;83,24367961;45,257102;121,2302572;;39,9980896;21,74576652;58,25041268;1,367831644;0,743649206;1,992014083;27,50146074;14,9517227;40,05119879;;39,9980896;21,74576652;58,25041268;1,367831644;0,743649206;1,992014083;27,50146074;14,9517227;40,05119879;;49,417646;30,12736499;68,70792701;1,689956212;1,030278286;2,349634138;33,97805908;20,71465297;47,24146518;;40,70410121;26,85181352;54,55638891;1,391975423;0,918262862;1,865687984;27,98689269;18,46248415;37,51130123;;24,12;20,48;27,76;0,406408893;0,345076871;0,467740915;59,34909506;50,39259813;68,30559199
1,3;93,66244221;89,98641114;97,33847329;0,837075048;0,804221816;0,869928279;121,9558532;117,1693722;126,7423343;;93,64320777;89,94943044;97,33698511;0,836903147;0,803891314;0,869914979;121,9308085;117,1212204;126,7403966;;85,76000936;74,49508607;97,02493264;0,766449841;0,665773561;0,86712612;111,6662652;96,99845071;126,3340798;;70,66945622;44,31961319;97,01929925;0,631583344;0,396090914;0,867075774;92,01718029;57,70761592;126,3267447;;92,8472959;88,36207121;97,33252059;0,768002845;0,730902515;0,805103175;120,8944687;115,0543541;126,7345834;;29,40054081;23,59447005;35,20661157;0,50895427;0,408445081;0,609463459;57,76656672;46,35872303;69,17441042;;29,40054081;23,59447005;35,20661157;0,50895427;0,408445081;0,609463459;57,76656672;46,35872303;69,17441042;;40,09865353;21,76181343;58,43549364;0,50895427;0,276212962;0,741695578;78,78635838;42,75789536;114,8148214;;40,09865353;21,76181343;58,43549364;0,50895427;0,276212962;0,741695578;78,78635838;42,75789536;114,8148214;;40,09865353;21,76181343;58,43549364;1,409371366;0,764875476;2,053867256;26,36932125;14,31081093;38,42783156;;39,9980896;21,74576652;58,25041268;1,405836785;0,764311466;2,047362105;26,30318928;14,3002583;38,30612027;;50,19256927;31,47062275;68,91451578;1,764148261;1,106116806;2,422179716;33,00719268;20,69543209;45,31895326;;42,77008056;27,57304712;57,96711401;1,50326561;0,969126384;2,037404837;28,12608142;18,13234294;38,1198199;;24,255;20,52;27,99;0,416478545;0,352345485;0,480611605;58,23829412;49,27024512;67,20634312
1,4;93,73937997;90,13433395;97,34442599;0,869152535;0,83572651;0,902578561;113,7416901;109,3673917;118,1159886;;93,66244221;89,98641114;97,33847329;0,868439168;0,834354968;0,902523367;113,6483352;109,1879048;118,1087657;;89,92344317;82,81913701;97,02774933;0,833771128;0,767899926;0,899642331;109,1115006;100,4912623;117,7317388;;78,21473279;59,40734963;97,02211595;0,72520784;0,550825582;0,899590098;94,90436042;72,08381746;117,7249034;;93,64320777;89,94943044;97,33698511;0,824142668;0,791634175;0,85665116;113,6249965;109,143033;118,10696;;29,93135164;23,87096774;35,99173554;0,539202959;0,430027237;0,648378681;55,51036234;44,27083964;66,74988504;;29,93135164;23,87096774;35,99173554;0,539202959;0,430027237;0,648378681;55,51036234;44,27083964;66,74988504;;40,19921746;21,77786034;58,62057459;0,539202959;0,292112322;0,786293597;74,5530357;40,3889852;108,7170862;;40,19921746;21,77786034;58,62057459;0,539202959;0,292112322;0,786293597;74,5530357;40,3889852;108,7170862;;40,19921746;21,77786034;58,62057459;1,44992493;0,78549446;2,114355399;25,41283268;13,76736056;37,05830481;;40,19921746;21,77786034;58,62057459;1,44992493;0,78549446;2,114355399;25,41283268;13,76736056;37,05830481;;50,19256927;31,47062275;68,91451578;1,810370003;1,13509773;2,485642277;31,7303531;19,89485669;43,56584952;;44,83605992;28,29428073;61,37783911;1,617168819;1,020531881;2,213805757;28,34411614;17,88686117;38,80137112;;24,39;20,56;28,22;0,426732036;0,359721634;0,493742437;57,15530582;48,1801184;66,13049325
1,5;93,73937997;90,13433395;97,34442599;0,93023249;0,89445744;0,966007539;106,2618047;102,175169;110,3484404;;93,70091109;90,06037254;97,34144964;0,92985074;0,893723477;0,965978003;106,2181969;102,0913273;110,3450664;;89,92344317;82,81913701;97,02774933;0,892364644;0,821864322;0,962864965;101,9361058;93,88275201;109,9894597;;78,21473279;59,40734963;97,02211595;0,776172038;0,589535015;0,962809062;88,66325619;67,34343866;109,9830737;;93,64320777;89,94943044;97,33698511;0,882154978;0,847358177;0,916951779;106,1527851;101,9655647;110,3400055;;30,46216247;24,14746544;36,7768595;0,571136079;0,452741618;0,689530539;53,33608507;42,27970592;64,39246423;;30,46216247;24,14746544;36,7768595;0,571136079;0,452741618;0,689530539;53,33608507;42,27970592;64,39246423;;41,56731348;24,32897141;58,80565555;0,571136079;0,334280764;0,807991393;72,78005198;42,59750404;102,9625999;;41,56731348;24,32897141;58,80565555;0,571136079;0,334280764;0,807991393;72,78005198;42,59750404;102,9625999;;41,56731348;24,32897141;58,80565555;1,533838849;0,897741961;2,169935738;25,37548623;14,85204184;35,89893061;;40,19921746;21,77786034;58,62057459;1,483355942;0,803605656;2,163106228;24,54030833;13,29467191;35,78594474;;50,96749254;32,81388052;69,12110456;1,880706583;1,210836124;2,550577042;31,11398829;20,03180152;42,19617507;;44,83605992;28,29428073;61,37783911;1,654455985;1,04406235;2,264849619;27,37094909;17,27273357;37,4691646;;24,525;20,6;28,45;0,437165816;0,36720146;0,507130172;56,09999475;47,12170812;65,07828137
1,6;93,79708328;90,24527605;97,34889051;0,955237846;0,919065925;0,991409767;99,59604346;95,82464744;103,3674395;;93,72014553;90,09735324;97,34293781;0,954454305;0,917559466;0,991349144;99,51434907;95,66757937;103,3611188;;92,45994195;87,58885148;97,33103241;0,94162028;0,892012661;0,991227899;98,176234;93,00399068;103,3484773;;89,92344317;82,81913701;97,02774933;0,91578835;0,843437464;0,988139237;95,48291739;87,93939087;103,0264439;;93,68167665;90,02339184;97,33996146;0,941775195;0,90499872;0,978551671;99,47350187;95,58904534;103,3579584;;30,9929733;24,42396313;37,56198347;0,60465289;0,476495745;0,732810036;51,25746323;40,39336207;62,12156439;;30,9929733;24,42396313;37,56198347;0,60465289;0,476495745;0,732810036;51,25746323;40,39336207;62,12156439;;41,98080787;24,54596325;59,4156525;0,60465289;0,353537447;0,855768334;69,42959925;40,59513092;98,26406759;;41,98080787;24,54596325;59,4156525;0,60465289;0,353537447;0,855768334;69,42959925;40,59513092;98,26406759;;41,98080787;24,54596325;59,4156525;1,514290463;0,885397874;2,143183052;24,84768879;14,52831631;35,16706126;;41,56731348;24,32897141;58,80565555;1,499375299;0,877570758;2,121179841;24,60294886;14,39988273;34,80601499;;52,38759263;34,15713829;70,61804697;1,88967378;1,232082739;2,547264821;31,00727842;20,21699879;41,79755805;;51,41976104;38,05095787;64,78856421;1,854763109;1,372536774;2,336989445;30,43443622;22,52168091;38,34719154;;24,66;20,64;28,68;0,447776371;0,374781196;0,520771545;55,07213335;46,09443765;64,04982906
1,7;93,79708328;90,24527605;97,34889051;1,016975075;0,978465355;1,055484795;93,5401656;89,99808705;97,08224415;;93,7586144;90,17131465;97,34591416;1,016557984;0,977663444;1,055452525;93,50180209;89,92432824;97,07927595;;92,45994195;87,58885148;97,33103241;1,002477402;0,949663632;1,055291172;92,2066868;87,34893864;97,06443496;;89,92344317;82,81913701;97,02774933;0,97497595;0,89794901;1,05200289;89,6771357;82,5922888;96,7619826;;93,68167665;90,02339184;97,33996146;1,002746603;0,963589184;1,041904022;93,42507508;89,7768106;97,07333955;;31,52378413;24,70046083;38,34710744;0,63965585;0,501202337;0,778109363;49,28241356;38,61523479;59,94959233;;31,52378413;24,70046083;38,34710744;0,63965585;0,501202337;0,778109363;49,28241356;38,61523479;59,94959233;;42,2104441;24,76295508;59,65793312;0,63965585;0,375257106;0,904054594;65,98930362;38,71293459;93,26567265;;42,2104441;24,76295508;59,65793312;0,63965585;0,375257106;0,904054594;65,98930362;38,71293459;93,26567265;;42,2104441;24,76295508;59,65793312;1,517530863;0,890266601;2,144795125;24,31023305;14,26171228;34,35875382;;41,56731348;24,32897141;58,80565555;1,494409321;0,874664216;2,114154426;23,93983526;14,01176836;33,86790217;;52,38759263;34,15713829;70,61804697;1,88341512;1,228002042;2,538828199;30,17155145;19,67209798;40,67100492;;57,01955073;39,44411881;74,59498266;2,04994119;1,418077183;2,681805198;32,83923201;22,71702516;42,96143885;;24,795;20,68;28,91;0,458560214;0,382457157;0,53466327;54,07141586;45,09767614;63,04515557
1,8;93,8547866;90,35621816;97,35335503;1,072295779;1,032324454;1,112267104;88,14111241;84,85552917;91,42669565;;93,77784884;90,20829535;97,34740234;1,071416761;1,030634428;1,112199094;88,06885846;84,71661158;91,42110534;;93,23464985;89,13529094;97,33400876;1,065210685;1,018375298;1,112046072;87,55872823;83,70892933;91,40852713;;91,93599124;86,54243825;97,32954424;1,050373443;0,988751822;1,111995064;86,33912912;81,27392384;91,4043344;;93,73937997;90,13433395;97,34442599;1,064824167;1,023872967;1,105775367;88,03273148;84,64715278;91,41831018;;32,05459497;24,97695853;39,1322314;0,676050535;0,526778959;0,825322111;47,41449536;36,9454016;57,88358912;;32,05459497;24,97695853;39,1322314;0,676050535;0,526778959;0,825322111;47,41449536;36,9454016;57,88358912;;43,48878074;24,97994692;61,99761456;0,676050535;0,388323292;0,963777779;64,32770699;36,94982197;91,70559201;;43,48878074;24,97994692;61,99761456;0,676050535;0,388323292;0,963777779;64,32770699;36,94982197;91,70559201;;43,48878074;24,97994692;61,99761456;1,573005506;0,903534047;2,242476966;24,45011898;14,04414343;34,85609453;;42,2104441;24,76295508;59,65793312;1,526767591;0,895685371;2,157849811;23,73141677;13,922147;33,54068654;;53,1627557;35,50039606;70,82511534;1,922916808;1,284062637;2,561770979;29,8889893;19,95891567;39,81906293;;57,8375101;40,83727975;74,83774045;2,092004428;1,477099721;2,706909134;32,51721431;22,95940083;42,07502779;;24,93;20,72;29,14;0,469513891;0,390225745;0,548802037;53,09747057;44,13074971;62,06419143
1,9;93,8547866;90,35621816;97,35335503;1,135573689;1,093243591;1,177903786;83,2210116;80,11883199;86,3231912;;93,81631772;90,28225675;97,35037869;1,135108244;1,092348713;1,177867775;83,18690126;80,05325044;86,32055207;;93,23464985;89,13529094;97,33400876;1,128070492;1,078471273;1,177669711;82,67113653;79,03623619;86,30603686;;91,93599124;86,54243825;97,32954424;1,112357681;1,047099668;1,177615693;81,51961632;76,73715447;86,30207817;;93,73937997;90,13433395;97,34442599;1,127777526;1,084405254;1,171149798;83,11868057;79,92208733;86,31527381;;32,5854058;25,25345622;39,91735537;0,713745579;0,553147714;0,874343444;45,65409126;35,3815939;55,92658862;;32,5854058;25,25345622;39,91735537;0,713745579;0,553147714;0,874343444;45,65409126;35,3815939;55,92658862;;43,67294397;25,19693875;62,14894918;0,713745579;0,411792794;1,015698363;61,18839158;35,30240957;87,07437359;;43,67294397;25,19693875;62,14894918;0,713745579;0,411792794;1,015698363;61,18839158;35,30240957;87,07437359;;43,67294397;25,19693875;62,14894918;1,571425113;0,906627736;2,23622249;24,03864561;13,86900506;34,20828615;;42,2104441;24,76295508;59,65793312;1,518801937;0,891012282;2,146591591;23,23365028;13,63012995;32,83717061;;57,42852822;42,0837494;72,77330704;2,066373897;1,514243251;2,618504544;31,61005218;23,16391444;40,05618991;;58,65546946;42,23044069;75,08049823;2,110521283;1,519521447;2,701521118;32,28539034;23,24465688;41,3261238;;25,065;20,76;29,37;0,48063398;0,39808344;0,56318452;52,14987091;43,19295113;61,10679069
2;93,98584821;90,50414097;97,46755546;1,196586081;1,152258531;1,240913632;78,88734429;75,96496137;81,80972722;;93,83555216;90,31923746;97,35186686;1,194672579;1,149904422;1,239440736;78,76119279;75,80976197;81,7126236;;93,64320777;89,94943044;97,33698511;1,192223735;1,145196203;1,239251268;78,59974787;75,49936318;81,70013255;;92,8472959;88,36207121;97,33252059;1,182090539;1,12498665;1,239194428;77,9316965;74,16700776;81,69638524;;93,77784884;90,20829535;97,34740234;1,191393234;1,146044125;1,236742343;78,71275931;75,71664233;81,70887629;;33,11621663;25,52995392;40,70247934;0,752652602;0,580234948;0,925070255;43,99933855;33,91997033;54,07870677;;33,11621663;25,52995392;40,70247934;0,752652602;0,580234948;0,925070255;43,99933855;33,91997033;54,07870677;;43,67294397;25,19693875;62,14894918;0,752652602;0,434240053;1,07106515;58,02536771;33,47751499;82,57322044;;43,67294397;25,19693875;62,14894918;0,752652602;0,434240053;1,07106515;58,02536771;33,47751499;82,57322044;;43,67294397;25,19693875;62,14894918;1,528955301;0,88212494;2,175785662;23,59594857;13,6135927;33,57830445;;43,67294397;25,19693875;62,14894918;1,528955301;0,88212494;2,175785662;23,59594857;13,6135927;33,57830445;;64,65259831;56,43279264;72,87240397;2,263436442;1,975667533;2,551205351;34,93099494;30,48993615;39,37205373;;59,47342882;43,62360163;75,32325602;2,082117806;1,527227865;2,637007747;32,13275407;23,56928952;40,69621861;;25,2;20,8;29,6;0,491917089;0,406026803;0,577807374;51,22814512;42,28354836;60,17274189
2,1;93,98584821;90,50414097;97,46755546;1,260883708;1,214174251;1,307593165;74,86070856;72,08749241;77,6339247;;93,8547866;90,35621816;97,35335503;1,259125428;1,212189767;1,306061089;74,75631661;71,96967035;77,54296287;;93,64320777;89,94943044;97,33698511;1,256286955;1,206732434;1,305841476;74,58779187;71,64565969;77,52992405;;92,8472959;88,36207121;97,33252059;1,245609259;1,185436937;1,305781581;73,95383976;70,38131151;77,52636801;;93,77784884;90,20829535;97,34740234;1,255476338;1,207687974;1,303264701;74,69503489;71,85184829;77,53822148;;33,64702746;25,80645161;41,48760331;0,792686145;0,607970992;0,977401299;42,44684692;32,55569909;52,33799475;;33,64702746;25,80645161;41,48760331;0,792686145;0,607970992;0,977401299;42,44684692;32,55569909;52,33799475;;43,8571072;25,41393059;62,30028381;0,792686145;0,459338793;1,126033498;55,32720291;32,06052073;78,59388509;;43,8571072;25,41393059;62,30028381;0,792686145;0,459338793;1,126033498;55,32720291;32,06052073;78,59388509;;43,8571072;25,41393059;62,30028381;1,553175976;0,900020748;2,206331204;23,31381902;13,50968671;33,11795132;;43,67294397;25,19693875;62,14894918;1,546653934;0,892336099;2,200971769;23,21592044;13,39433691;33,03750397;;64,65259831;56,43279264;72,87240397;2,289637162;1,998537144;2,58073718;34,3684085;29,99887585;38,73794114;;60,29138818;45,01676256;75,5660138;2,13518724;1,59424455;2,676129931;32,05005077;23,93027544;40,1698261;;25,335;20,84;29,83;0,503359856;0,414052473;0,592667239;50,3317849;41,40179188;59,26177792
2,2;94,09425681;90,61508307;97,57343056;1,324965937;1,275974778;1,373957096;71,29155455;68,65552008;73,92758902;;93,91357581;90,43017956;97,39697206;1,32242172;1,273371103;1,371472337;71,15465959;68,51542589;73,79389329;;93,68167665;90,02339184;97,33996146;1,319156287;1,267643018;1,370669556;70,97895863;68,20721867;73,75069858;;93,23464985;89,13529094;97,33400876;1,312861585;1,255137436;1,370585734;70,64026383;67,5343392;73,74618845;;93,83555216;90,31923746;97,35186686;1,319851382;1,27039238;1,369310385;71,09554411;68,43136937;73,75971884;;34,17783829;26,08294931;42,27272727;0,833763608;0,636289918;1,031237298;40,99224046;31,28338664;50,70109427;;34,17783829;26,08294931;42,27272727;0,833763608;0,636289918;1,031237298;40,99224046;31,28338664;50,70109427;;45,14525522;25,63092242;64,65958802;0,833763608;0,473363817;1,194163398;54,14634892;30,74123431;77,55146354;;45,14525522;25,63092242;64,65958802;0,833763608;0,473363817;1,194163398;54,14634892;30,74123431;77,55146354;;45,14525522;25,63092242;64,65958802;1,550365201;0,88020967;2,220520733;23,66208986;13,43399625;33,89018346;;45,14525522;25,63092242;64,65958802;1,550365201;0,88020967;2,220520733;23,66208986;13,43399625;33,89018346;;67,25035379;60,79154263;73,70916495;2,309492056;2,087685445;2,531298667;35,24808768;31,86281564;38,63335971;;64,68628002;53,56378846;75,80877159;2,221437382;1,839472017;2,603402746;33,9041736;28,07451568;39,73383153;;25,47;20,88;30,06;0,514958952;0,422157162;0,607760742;49,46025289;40,5469211;58,37358469
2,3;94,09425681;90,61508307;97,57343056;1,389593507;1,338212717;1,440974297;67,96935762;65,45616274;70,48255249;;93,94971201;90,46716026;97,43226376;1,387458855;1,336028178;1,438889531;67,86494511;65,34931011;70,3805801;;93,68167665;90,02339184;97,33996146;1,383500481;1,329474561;1,437526402;67,67132871;65,02875224;70,31390517;;93,23464985;89,13529094;97,33400876;1,376898744;1,316358997;1,437438492;67,34841713;64,38722905;70,30960522;;93,83555216;90,31923746;97,35186686;1,384362897;1,332486444;1,43623935;67,78248129;65,24245749;70,32250508;;34,70864912;26,359447;43,05785124;0,875805179;0,665129321;1,086481038;39,63055934;30,09738653;49,16373215;;34,70864912;26,359447;43,05785124;0,875805179;0,665129321;1,086481038;39,63055934;30,09738653;49,16373215;;45,30194424;25,84791426;64,75597423;0,875805179;0,49970785;1,251902508;51,72605201;29,51331514;73,93878887;;45,30194424;25,84791426;64,75597423;0,875805179;0,49970785;1,251902508;51,72605201;29,51331514;73,93878887;;45,30194424;25,84791426;64,75597423;1,555601566;0,887579034;2,223624099;23,4558654;13,3832048;33,528526;;45,14525522;25,63092242;64,65958802;1,550221098;0,880127856;2,220314339;23,37473695;13,27085353;33,47862038;;69,84648357;63,53114996;76,16181718;2,398424639;2,18156545;2,615283827;36,16422529;32,89435205;39,43409853;;64,68628002;53,56378846;75,80877159;2,221230903;1,839301042;2,603160765;33,49244062;27,73357819;39,25130306;;25,605;20,92;30,29;0,526711077;0,430337658;0,623084496;48,61298939;39,71816982;57,50780897
2,4;94,20266542;90,72602518;97,67930565;1,453591998;1,399945783;1,507238213;65,01778023;62,61823633;67,41732413;;94,02198441;90,54112167;97,50284716;1,450804004;1,397092634;1,504515375;64,89307592;62,49061769;67,29553416;;93,72014553;90,09735324;97,34293781;1,446146487;1,390245076;1,502047897;64,68474961;62,18433296;67,18516625;;93,64320777;89,94943044;97,33698511;1,4449593;1,387962557;1,501956044;64,6316479;62,08223805;67,18105775;;93,87743961;90,39319886;97,36168036;1,448875447;1,39510075;1,502650144;64,79331248;62,38852278;67,19810218;;35,23945995;26,6359447;43,84297521;0,918733779;0,694430112;1,143037445;38,356552;28,99201631;47,72108768;;35,23945995;26,6359447;43,84297521;0,918733779;0,694430112;1,143037445;38,356552;28,99201631;47,72108768;;45,45863327;26,06490609;64,85236044;0,918733779;0,526780238;1,310687319;49,47965811;28,37046672;70,5888495;;45,45863327;26,06490609;64,85236044;0,918733779;0,526780238;1,310687319;49,47965811;28,37046672;70,5888495;;45,45863327;26,06490609;64,85236044;1,547167479;0,887109272;2,207225686;23,29084459;13,35441991;33,22726927;;45,45863327;26,06490609;64,85236044;1,547167479;0,887109272;2,207225686;23,29084459;13,35441991;33,22726927;;69,84648357;63,53114996;76,16181718;2,377198788;2,162258785;2,592138791;35,78602076;32,55034377;39,02169775;;68,62397499;59,67146811;77,57648187;2,335591168;2,030895965;2,640286372;35,15966543;30,57282611;39,74650475;;25,74;20,96;30,52;0,538612962;0,438590819;0,638635105;47,78941806;38,91477089;56,66406524
